tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,note,velocity
134028,note_off,,,,,,,10,0,0,,,,,,,,,0,77,64
134064,note_off,,,,,,,36,0,0,,,,,,,,,0,38,64
134066,note_off,,,,,,,2,0,0,,,,,,,,,0,82,64
134094,control_change,,,,,,,28,0,0,,,,,,,64,0,0,,
134144,note_on,,,,,,,50,0,0,,,,,,,,,0,48,93
134146,note_on,,,,,,,2,0,0,,,,,,,,,0,84,106
134146,note_on,,,,,,,0,0,0,,,,,,,,,0,75,86
134146,note_on,,,,,,,0,0,0,,,,,,,,,0,72,91
134148,note_on,,,,,,,2,0,0,,,,,,,,,0,81,78
134148,note_on,,,,,,,0,0,0,,,,,,,,,0,36,99
134232,control_change,,,,,,,84,0,0,,,,,,,64,127,0,,
134252,note_off,,,,,,,20,0,0,,,,,,,,,0,84,64
134264,note_off,,,,,,,12,0,0,,,,,,,,,0,36,64
134274,note_off,,,,,,,10,0,0,,,,,,,,,0,81,64
134290,note_off,,,,,,,16,0,0,,,,,,,,,0,75,64
134316,note_off,,,,,,,26,0,0,,,,,,,,,0,72,64
134340,note_off,,,,,,,24,0,0,,,,,,,,,0,48,64
134480,note_on,,,,,,,140,0,0,,,,,,,,,0,72,85
134480,note_on,,,,,,,0,0,0,,,,,,,,,0,78,92
134480,note_on,,,,,,,0,0,0,,,,,,,,,0,81,106
134480,note_on,,,,,,,0,0,0,,,,,,,,,0,69,94
134486,note_on,,,,,,,6,0,0,,,,,,,,,0,50,105
134490,note_on,,,,,,,4,0,0,,,,,,,,,0,38,97
134510,control_change,,,,,,,20,0,0,,,,,,,64,0,0,,
134770,control_change,,,,,,,260,0,0,,,,,,,64,127,0,,
134798,note_off,,,,,,,28,0,0,,,,,,,,,0,50,64
134822,note_off,,,,,,,24,0,0,,,,,,,,,0,72,64
134828,note_off,,,,,,,6,0,0,,,,,,,,,0,81,64
134872,note_off,,,,,,,44,0,0,,,,,,,,,0,38,64
134896,note_off,,,,,,,24,0,0,,,,,,,,,0,69,64
134922,note_off,,,,,,,26,0,0,,,,,,,,,0,78,64
135070,note_on,,,,,,,148,0,0,,,,,,,,,0,79,102
135072,note_on,,,,,,,2,0,0,,,,,,,,,0,70,74
135074,note_on,,,,,,,2,0,0,,,,,,,,,0,43,100
135074,note_on,,,,,,,0,0,0,,,,,,,,,0,67,90
135074,note_on,,,,,,,0,0,0,,,,,,,,,0,74,88
135074,note_on,,,,,,,0,0,0,,,,,,,,,0,31,105
135122,note_off,,,,,,,48,0,0,,,,,,,,,0,31,64
135182,note_off,,,,,,,60,0,0,,,,,,,,,0,43,64
135246,note_off,,,,,,,64,0,0,,,,,,,,,0,67,64
135256,note_off,,,,,,,10,0,0,,,,,,,,,0,70,64
135264,note_on,,,,,,,8,0,0,,,,,,,,,0,45,96
135270,note_off,,,,,,,6,0,0,,,,,,,,,0,74,64
135270,note_on,,,,,,,0,0,0,,,,,,,,,0,33,101
135322,note_off,,,,,,,52,0,0,,,,,,,,,0,79,64
135362,note_off,,,,,,,40,0,0,,,,,,,,,0,45,64
135370,note_off,,,,,,,8,0,0,,,,,,,,,0,33,64
135454,note_on,,,,,,,84,0,0,,,,,,,,,0,46,96
135458,note_on,,,,,,,4,0,0,,,,,,,,,0,34,94
135646,control_change,,,,,,,188,0,0,,,,,,,64,0,0,,
135660,note_on,,,,,,,14,0,0,,,,,,,,,0,86,105
135662,note_on,,,,,,,2,0,0,,,,,,,,,0,82,92
135664,note_on,,,,,,,2,0,0,,,,,,,,,0,74,109
135666,note_on,,,,,,,2,0,0,,,,,,,,,0,77,98
135938,control_change,,,,,,,272,0,0,,,,,,,64,127,0,,
135960,note_off,,,,,,,22,0,0,,,,,,,,,0,77,64
135976,note_off,,,,,,,16,0,0,,,,,,,,,0,86,64
136010,note_off,,,,,,,34,0,0,,,,,,,,,0,34,64
136013,note_off,,,,,,,3,0,0,,,,,,,,,0,82,64
136052,note_off,,,,,,,39,0,0,,,,,,,,,0,74,64
136076,note_off,,,,,,,24,0,0,,,,,,,,,0,46,64
136200,note_on,,,,,,,124,0,0,,,,,,,,,0,75,90
136200,note_on,,,,,,,0,0,0,,,,,,,,,0,84,107
136202,note_on,,,,,,,2,0,0,,,,,,,,,0,72,100
136204,note_on,,,,,,,2,0,0,,,,,,,,,0,81,85
136204,note_on,,,,,,,0,0,0,,,,,,,,,0,48,90
136206,note_on,,,,,,,2,0,0,,,,,,,,,0,36,91
136354,control_change,,,,,,,148,0,0,,,,,,,64,0,0,,
136468,note_off,,,,,,,114,0,0,,,,,,,,,0,84,64
136502,note_off,,,,,,,34,0,0,,,,,,,,,0,81,64
136510,control_change,,,,,,,8,0,0,,,,,,,64,127,0,,
136538,note_off,,,,,,,28,0,0,,,,,,,,,0,72,64
136542,note_off,,,,,,,4,0,0,,,,,,,,,0,75,64
136542,note_off,,,,,,,0,0,0,,,,,,,,,0,36,64
136600,note_off,,,,,,,58,0,0,,,,,,,,,0,48,64
136784,note_on,,,,,,,184,0,0,,,,,,,,,0,81,106
136786,note_on,,,,,,,2,0,0,,,,,,,,,0,78,90
136788,note_on,,,,,,,2,0,0,,,,,,,,,0,69,95
136790,note_on,,,,,,,2,0,0,,,,,,,,,0,72,92
136790,note_on,,,,,,,0,0,0,,,,,,,,,0,38,94
136790,note_on,,,,,,,0,0,0,,,,,,,,,0,50,101
136982,control_change,,,,,,,192,0,0,,,,,,,64,0,0,,
137300,note_off,,,,,,,318,0,0,,,,,,,,,0,72,64
137318,note_off,,,,,,,18,0,0,,,,,,,,,0,38,64
137322,control_change,,,,,,,4,0,0,,,,,,,64,127,0,,
137356,note_off,,,,,,,34,0,0,,,,,,,,,0,81,64
137382,note_off,,,,,,,26,0,0,,,,,,,,,0,50,64
137416,note_off,,,,,,,34,0,0,,,,,,,,,0,69,64
137512,note_off,,,,,,,96,0,0,,,,,,,,,0,78,64
137590,note_on,,,,,,,78,0,0,,,,,,,,,0,79,100
137590,note_on,,,,,,,0,0,0,,,,,,,,,0,67,90
137590,note_on,,,,,,,0,0,0,,,,,,,,,0,70,73
137593,note_on,,,,,,,3,0,0,,,,,,,,,0,55,87
137600,note_on,,,,,,,7,0,0,,,,,,,,,0,74,80
137606,note_on,,,,,,,6,0,0,,,,,,,,,0,43,74
137610,note_on,,,,,,,4,0,0,,,,,,,,,0,50,68
137768,note_off,,,,,,,158,0,0,,,,,,,,,0,79,64
137768,note_off,,,,,,,0,0,0,,,,,,,,,0,55,64
137771,note_off,,,,,,,3,0,0,,,,,,,,,0,74,64
137771,note_off,,,,,,,0,0,0,,,,,,,,,0,50,64
137780,note_off,,,,,,,9,0,0,,,,,,,,,0,70,64
137782,note_off,,,,,,,2,0,0,,,,,,,,,0,67,64
137800,note_off,,,,,,,18,0,0,,,,,,,,,0,43,64
137902,note_on,,,,,,,102,0,0,,,,,,,,,0,79,85
137904,note_on,,,,,,,2,0,0,,,,,,,,,0,43,70
137904,control_change,,,,,,,0,0,0,,,,,,,64,0,0,,
137906,note_on,,,,,,,2,0,0,,,,,,,,,0,70,76
137906,note_on,,,,,,,0,0,0,,,,,,,,,0,55,95
137906,note_on,,,,,,,0,0,0,,,,,,,,,0,67,89
137910,note_on,,,,,,,4,0,0,,,,,,,,,0,74,87
137924,note_on,,,,,,,14,0,0,,,,,,,,,0,50,72
137928,note_on,,,,,,,4,0,0,,,,,,,,,0,77,71
137971,note_off,,,,,,,43,0,0,,,,,,,,,0,77,64
138068,note_off,,,,,,,97,0,0,,,,,,,,,0,55,64
138090,control_change,,,,,,,22,0,0,,,,,,,64,127,0,,
138192,note_off,,,,,,,102,0,0,,,,,,,,,0,50,64
138210,note_off,,,,,,,18,0,0,,,,,,,,,0,79,64
138230,note_off,,,,,,,20,0,0,,,,,,,,,0,43,64
138250,note_off,,,,,,,20,0,0,,,,,,,,,0,70,64
138272,note_off,,,,,,,22,0,0,,,,,,,,,0,67,64
138474,note_on,,,,,,,202,0,0,,,,,,,,,0,39,106
138476,note_on,,,,,,,2,0,0,,,,,,,,,0,79,105
138476,note_on,,,,,,,0,0,0,,,,,,,,,0,27,102
138478,note_on,,,,,,,2,0,0,,,,,,,,,0,70,79
138480,note_on,,,,,,,2,0,0,,,,,,,,,0,75,85
138480,note_on,,,,,,,0,0,0,,,,,,,,,0,67,97
138488,control_change,,,,,,,8,0,0,,,,,,,64,0,0,,
138510,note_off,,,,,,,22,0,0,,,,,,,,,0,27,64
138542,note_off,,,,,,,32,0,0,,,,,,,,,0,74,64
138568,note_off,,,,,,,26,0,0,,,,,,,,,0,39,64
138626,control_change,,,,,,,58,0,0,,,,,,,64,127,0,,
138666,note_on,,,,,,,40,0,0,,,,,,,,,0,46,90
138726,note_off,,,,,,,60,0,0,,,,,,,,,0,79,64
138778,note_off,,,,,,,52,0,0,,,,,,,,,0,75,64
138798,note_off,,,,,,,20,0,0,,,,,,,,,0,70,64
138816,note_off,,,,,,,18,0,0,,,,,,,,,0,67,64
138828,note_off,,,,,,,12,0,0,,,,,,,,,0,46,64
138831,note_on,,,,,,,3,0,0,,,,,,,,,0,51,84
138958,note_off,,,,,,,127,0,0,,,,,,,,,0,51,64
139000,note_on,,,,,,,42,0,0,,,,,,,,,0,77,102
139003,note_on,,,,,,,3,0,0,,,,,,,,,0,68,86
139003,note_on,,,,,,,0,0,0,,,,,,,,,0,65,96
139008,note_on,,,,,,,5,0,0,,,,,,,,,0,74,92
139012,control_change,,,,,,,4,0,0,,,,,,,64,0,0,,
139015,note_on,,,,,,,3,0,0,,,,,,,,,0,53,117
139015,note_on,,,,,,,0,0,0,,,,,,,,,0,41,95
139272,control_change,,,,,,,257,0,0,,,,,,,64,127,0,,
139294,note_off,,,,,,,22,0,0,,,,,,,,,0,77,64
139328,note_off,,,,,,,34,0,0,,,,,,,,,0,65,64
139344,note_off,,,,,,,16,0,0,,,,,,,,,0,68,64
139346,note_off,,,,,,,2,0,0,,,,,,,,,0,74,64
139368,note_off,,,,,,,22,0,0,,,,,,,,,0,41,64
139402,note_off,,,,,,,34,0,0,,,,,,,,,0,53,64
139534,control_change,,,,,,,132,0,0,,,,,,,64,0,0,,
139540,note_on,,,,,,,6,0,0,,,,,,,,,0,75,86
139540,note_on,,,,,,,0,0,0,,,,,,,,,0,63,97
139546,note_on,,,,,,,6,0,0,,,,,,,,,0,70,70
139552,note_on,,,,,,,6,0,0,,,,,,,,,0,55,98
139558,note_on,,,,,,,6,0,0,,,,,,,,,0,43,91
139652,note_off,,,,,,,94,0,0,,,,,,,,,0,63,64
139688,control_change,,,,,,,36,0,0,,,,,,,64,127,0,,
139694,note_off,,,,,,,6,0,0,,,,,,,,,0,55,64
139706,note_off,,,,,,,12,0,0,,,,,,,,,0,70,64
139712,note_off,,,,,,,6,0,0,,,,,,,,,0,75,64
139740,note_off,,,,,,,28,0,0,,,,,,,,,0,43,64
139780,control_change,,,,,,,40,0,0,,,,,,,64,0,0,,
139818,note_on,,,,,,,38,0,0,,,,,,,,,0,77,101
139818,note_on,,,,,,,0,0,0,,,,,,,,,0,65,94
139818,note_on,,,,,,,0,0,0,,,,,,,,,0,68,85
139821,note_on,,,,,,,3,0,0,,,,,,,,,0,53,107
139824,note_on,,,,,,,3,0,0,,,,,,,,,0,74,79
139826,note_on,,,,,,,2,0,0,,,,,,,,,0,41,92
139870,note_off,,,,,,,44,0,0,,,,,,,,,0,74,64
139898,note_off,,,,,,,28,0,0,,,,,,,,,0,77,64
139918,control_change,,,,,,,20,0,0,,,,,,,64,127,0,,
139932,note_off,,,,,,,14,0,0,,,,,,,,,0,53,64
139932,note_off,,,,,,,0,0,0,,,,,,,,,0,41,64
139938,note_off,,,,,,,6,0,0,,,,,,,,,0,68,64
139960,note_off,,,,,,,22,0,0,,,,,,,,,0,65,64
140118,control_change,,,,,,,158,0,0,,,,,,,64,0,0,,
140154,note_on,,,,,,,36,0,0,,,,,,,,,0,74,105
140158,note_on,,,,,,,4,0,0,,,,,,,,,0,62,94
140160,note_on,,,,,,,2,0,0,,,,,,,,,0,71,91
140162,note_on,,,,,,,2,0,0,,,,,,,,,0,55,94
140164,note_on,,,,,,,2,0,0,,,,,,,,,0,65,78
140166,note_on,,,,,,,2,0,0,,,,,,,,,0,43,85
140336,note_off,,,,,,,170,0,0,,,,,,,,,0,55,64
140362,control_change,,,,,,,26,0,0,,,,,,,64,127,0,,
140400,note_off,,,,,,,38,0,0,,,,,,,,,0,74,64
140416,note_off,,,,,,,16,0,0,,,,,,,,,0,43,64
140419,note_off,,,,,,,3,0,0,,,,,,,,,0,65,64
140429,note_off,,,,,,,10,0,0,,,,,,,,,0,71,64
140490,note_off,,,,,,,61,0,0,,,,,,,,,0,62,64
140732,note_on,,,,,,,242,0,0,,,,,,,,,0,72,92
140735,note_on,,,,,,,3,0,0,,,,,,,,,0,63,78
140740,note_on,,,,,,,5,0,0,,,,,,,,,0,60,79
140742,note_on,,,,,,,2,0,0,,,,,,,,,0,67,75
140746,note_on,,,,,,,4,0,0,,,,,,,,,0,36,97
140748,note_on,,,,,,,2,0,0,,,,,,,,,0,24,103
140786,note_off,,,,,,,38,0,0,,,,,,,,,0,24,64
140792,note_off,,,,,,,6,0,0,,,,,,,,,0,36,64
140870,note_off,,,,,,,78,0,0,,,,,,,,,0,60,64
140892,note_off,,,,,,,22,0,0,,,,,,,,,0,67,64
140894,note_off,,,,,,,2,0,0,,,,,,,,,0,63,64
140918,note_on,,,,,,,24,0,0,,,,,,,,,0,26,101
140920,note_on,,,,,,,2,0,0,,,,,,,,,0,38,100
140950,note_off,,,,,,,30,0,0,,,,,,,,,0,72,64
141010,note_off,,,,,,,60,0,0,,,,,,,,,0,26,64
141016,note_off,,,,,,,6,0,0,,,,,,,,,0,38,64
141106,note_on,,,,,,,90,0,0,,,,,,,,,0,39,103
141106,note_on,,,,,,,0,0,0,,,,,,,,,0,27,100
141178,control_change,,,,,,,72,0,0,,,,,,,64,0,0,,
141218,note_on,,,,,,,40,0,0,,,,,,,,,0,79,110
141220,note_on,,,,,,,2,0,0,,,,,,,,,0,70,85
141220,note_on,,,,,,,0,0,0,,,,,,,,,0,75,88
141224,note_on,,,,,,,4,0,0,,,,,,,,,0,67,100
141484,control_change,,,,,,,260,0,0,,,,,,,64,127,0,,
141506,note_off,,,,,,,22,0,0,,,,,,,,,0,79,64
141546,note_off,,,,,,,40,0,0,,,,,,,,,0,75,64
141572,note_off,,,,,,,26,0,0,,,,,,,,,0,39,64
141572,note_off,,,,,,,0,0,0,,,,,,,,,0,70,64
141575,note_off,,,,,,,3,0,0,,,,,,,,,0,27,64
141590,note_off,,,,,,,15,0,0,,,,,,,,,0,67,64
141760,note_on,,,,,,,170,0,0,,,,,,,,,0,77,102
141762,control_change,,,,,,,2,0,0,,,,,,,64,0,0,,
141764,note_on,,,,,,,2,0,0,,,,,,,,,0,74,91
141764,note_on,,,,,,,0,0,0,,,,,,,,,0,65,96
141764,note_on,,,,,,,0,0,0,,,,,,,,,0,68,86
141774,note_on,,,,,,,10,0,0,,,,,,,,,0,41,97
141778,note_on,,,,,,,4,0,0,,,,,,,,,0,29,95
141940,note_off,,,,,,,162,0,0,,,,,,,,,0,77,64
141958,note_off,,,,,,,18,0,0,,,,,,,,,0,41,64
141961,control_change,,,,,,,3,0,0,,,,,,,64,127,0,,
141968,note_off,,,,,,,7,0,0,,,,,,,,,0,65,64
141968,note_off,,,,,,,0,0,0,,,,,,,,,0,29,64
141994,note_off,,,,,,,26,0,0,,,,,,,,,0,74,64
142030,note_off,,,,,,,36,0,0,,,,,,,,,0,68,64
142354,note_on,,,,,,,324,0,0,,,,,,,,,0,74,109
142357,note_on,,,,,,,3,0,0,,,,,,,,,0,62,101
142357,note_on,,,,,,,0,0,0,,,,,,,,,0,71,101
142360,note_on,,,,,,,3,0,0,,,,,,,,,0,65,84
142362,note_on,,,,,,,2,0,0,,,,,,,,,0,31,95
142364,note_on,,,,,,,2,0,0,,,,,,,,,0,43,91
142392,control_change,,,,,,,28,0,0,,,,,,,64,0,0,,
142790,control_change,,,,,,,398,0,0,,,,,,,64,127,0,,
142838,note_off,,,,,,,48,0,0,,,,,,,,,0,31,64
142856,note_off,,,,,,,18,0,0,,,,,,,,,0,74,64
142868,note_off,,,,,,,12,0,0,,,,,,,,,0,71,64
142871,note_off,,,,,,,3,0,0,,,,,,,,,0,65,64
142904,note_off,,,,,,,33,0,0,,,,,,,,,0,43,64
142960,note_off,,,,,,,56,0,0,,,,,,,,,0,62,64
143176,note_on,,,,,,,216,0,0,,,,,,,,,0,72,88
143176,note_on,,,,,,,0,0,0,,,,,,,,,0,63,83
143179,note_on,,,,,,,3,0,0,,,,,,,,,0,67,77
143182,note_on,,,,,,,3,0,0,,,,,,,,,0,60,78
143186,note_on,,,,,,,4,0,0,,,,,,,,,0,48,70
143200,note_on,,,,,,,14,0,0,,,,,,,,,0,43,66
143202,note_on,,,,,,,2,0,0,,,,,,,,,0,36,61
143350,note_off,,,,,,,148,0,0,,,,,,,,,0,43,64
143352,note_off,,,,,,,2,0,0,,,,,,,,,0,67,64
143354,note_off,,,,,,,2,0,0,,,,,,,,,0,63,64
143356,note_off,,,,,,,2,0,0,,,,,,,,,0,48,64
143362,note_off,,,,,,,6,0,0,,,,,,,,,0,60,64
143368,note_off,,,,,,,6,0,0,,,,,,,,,0,36,64
143376,note_off,,,,,,,8,0,0,,,,,,,,,0,72,64
143468,control_change,,,,,,,92,0,0,,,,,,,64,0,0,,
143484,note_on,,,,,,,16,0,0,,,,,,,,,0,72,83
143490,note_on,,,,,,,6,0,0,,,,,,,,,0,48,79
143490,note_on,,,,,,,0,0,0,,,,,,,,,0,67,83
143490,note_on,,,,,,,0,0,0,,,,,,,,,0,63,83
143493,note_on,,,,,,,3,0,0,,,,,,,,,0,60,89
143493,note_on,,,,,,,0,0,0,,,,,,,,,0,36,78
143510,note_on,,,,,,,17,0,0,,,,,,,,,0,43,59
143638,note_off,,,,,,,128,0,0,,,,,,,,,0,48,64
143668,note_off,,,,,,,30,0,0,,,,,,,,,0,36,64
143682,note_off,,,,,,,14,0,0,,,,,,,,,0,43,64
143682,control_change,,,,,,,0,0,0,,,,,,,64,127,0,,
143708,note_off,,,,,,,26,0,0,,,,,,,,,0,60,64
143754,note_off,,,,,,,46,0,0,,,,,,,,,0,63,64
143780,note_off,,,,,,,26,0,0,,,,,,,,,0,67,64
143786,note_off,,,,,,,6,0,0,,,,,,,,,0,72,64
144176,note_on,,,,,,,390,0,0,,,,,,,,,0,68,71
144181,note_on,,,,,,,5,0,0,,,,,,,,,0,74,95
144181,note_on,,,,,,,0,0,0,,,,,,,,,0,46,96
144188,note_on,,,,,,,7,0,0,,,,,,,,,0,65,67
144191,note_on,,,,,,,3,0,0,,,,,,,,,0,34,88
144236,control_change,,,,,,,45,0,0,,,,,,,64,0,0,,
144340,note_off,,,,,,,104,0,0,,,,,,,,,0,34,64
144398,note_on,,,,,,,58,0,0,,,,,,,,,0,34,78
144404,control_change,,,,,,,6,0,0,,,,,,,64,127,0,,
144494,note_off,,,,,,,90,0,0,,,,,,,,,0,34,64
144538,note_off,,,,,,,44,0,0,,,,,,,,,0,65,64
144556,note_off,,,,,,,18,0,0,,,,,,,,,0,68,64
144556,note_on,,,,,,,0,0,0,,,,,,,,,0,34,73
144648,note_off,,,,,,,92,0,0,,,,,,,,,0,46,64
144650,note_off,,,,,,,2,0,0,,,,,,,,,0,34,64
144724,note_on,,,,,,,74,0,0,,,,,,,,,0,34,51
144792,note_on,,,,,,,68,0,0,,,,,,,,,0,72,85
144794,note_on,,,,,,,2,0,0,,,,,,,,,0,48,93
144796,note_on,,,,,,,2,0,0,,,,,,,,,0,63,76
144800,note_on,,,,,,,4,0,0,,,,,,,,,0,68,53
144818,control_change,,,,,,,18,0,0,,,,,,,64,0,0,,
144858,note_off,,,,,,,40,0,0,,,,,,,,,0,74,64
145064,control_change,,,,,,,206,0,0,,,,,,,64,127,0,,
145130,note_off,,,,,,,66,0,0,,,,,,,,,0,34,64
145133,note_off,,,,,,,3,0,0,,,,,,,,,0,68,64
145170,note_off,,,,,,,37,0,0,,,,,,,,,0,63,64
145228,note_off,,,,,,,58,0,0,,,,,,,,,0,48,64
145342,note_on,,,,,,,114,0,0,,,,,,,,,0,70,75
145354,note_on,,,,,,,12,0,0,,,,,,,,,0,68,48
145356,note_on,,,,,,,2,0,0,,,,,,,,,0,50,82
145360,note_on,,,,,,,4,0,0,,,,,,,,,0,65,60
145398,note_off,,,,,,,38,0,0,,,,,,,,,0,72,64
145414,note_off,,,,,,,16,0,0,,,,,,,,,0,68,64
145540,note_off,,,,,,,126,0,0,,,,,,,,,0,65,64
145548,note_off,,,,,,,8,0,0,,,,,,,,,0,50,64
145624,note_on,,,,,,,76,0,0,,,,,,,,,0,48,66
145627,note_on,,,,,,,3,0,0,,,,,,,,,0,72,81
145630,note_on,,,,,,,3,0,0,,,,,,,,,0,68,55
145640,note_on,,,,,,,10,0,0,,,,,,,,,0,63,69
145656,note_off,,,,,,,16,0,0,,,,,,,,,0,70,64
145666,note_off,,,,,,,10,0,0,,,,,,,,,0,48,64
145710,control_change,,,,,,,44,0,0,,,,,,,64,0,0,,
145770,note_on,,,,,,,60,0,0,,,,,,,,,0,34,79
145773,note_off,,,,,,,3,0,0,,,,,,,,,0,68,64
145862,note_off,,,,,,,89,0,0,,,,,,,,,0,72,64
145864,control_change,,,,,,,2,0,0,,,,,,,64,127,0,,
145874,note_off,,,,,,,10,0,0,,,,,,,,,0,34,64
145890,note_off,,,,,,,16,0,0,,,,,,,,,0,63,64
145970,note_on,,,,,,,80,0,0,,,,,,,,,0,68,81
145973,note_on,,,,,,,3,0,0,,,,,,,,,0,50,87
145990,note_on,,,,,,,17,0,0,,,,,,,,,0,65,49
145998,note_on,,,,,,,8,0,0,,,,,,,,,0,58,38
146292,note_off,,,,,,,294,0,0,,,,,,,,,0,65,64
146324,note_off,,,,,,,32,0,0,,,,,,,,,0,58,64
146512,note_off,,,,,,,188,0,0,,,,,,,,,0,50,64
146554,note_on,,,,,,,42,0,0,,,,,,,,,0,51,88
146572,note_on,,,,,,,18,0,0,,,,,,,,,0,67,81
146580,note_on,,,,,,,8,0,0,,,,,,,,,0,58,56
146586,note_on,,,,,,,6,0,0,,,,,,,,,0,63,70
146610,note_off,,,,,,,24,0,0,,,,,,,,,0,68,64
146642,note_off,,,,,,,32,0,0,,,,,,,,,0,51,64
146752,note_on,,,,,,,110,0,0,,,,,,,,,0,34,82
146760,note_off,,,,,,,8,0,0,,,,,,,,,0,58,64
146760,note_off,,,,,,,0,0,0,,,,,,,,,0,63,64
146806,note_off,,,,,,,46,0,0,,,,,,,,,0,34,64
146864,note_off,,,,,,,58,0,0,,,,,,,,,0,67,64
146914,note_on,,,,,,,50,0,0,,,,,,,,,0,34,83
147008,note_off,,,,,,,94,0,0,,,,,,,,,0,34,64
147134,note_on,,,,,,,126,0,0,,,,,,,,,0,68,69
147134,note_on,,,,,,,0,0,0,,,,,,,,,0,74,98
147142,note_on,,,,,,,8,0,0,,,,,,,,,0,46,77
147142,note_on,,,,,,,0,0,0,,,,,,,,,0,65,74
147145,note_on,,,,,,,3,0,0,,,,,,,,,0,34,74
147170,control_change,,,,,,,25,0,0,,,,,,,64,0,0,,
147432,control_change,,,,,,,262,0,0,,,,,,,64,127,0,,
147454,note_off,,,,,,,22,0,0,,,,,,,,,0,65,64
147474,note_off,,,,,,,20,0,0,,,,,,,,,0,68,64
147600,note_off,,,,,,,126,0,0,,,,,,,,,0,46,64
147712,note_on,,,,,,,112,0,0,,,,,,,,,0,72,89
147715,note_on,,,,,,,3,0,0,,,,,,,,,0,48,74
147718,note_on,,,,,,,3,0,0,,,,,,,,,0,63,69
147730,note_on,,,,,,,12,0,0,,,,,,,,,0,68,52
147750,note_off,,,,,,,20,0,0,,,,,,,,,0,74,64
147968,control_change,,,,,,,218,0,0,,,,,,,64,0,0,,
147978,note_off,,,,,,,10,0,0,,,,,,,,,0,34,64
148080,note_on,,,,,,,102,0,0,,,,,,,,,0,34,53
148104,note_off,,,,,,,24,0,0,,,,,,,,,0,48,64
148128,note_off,,,,,,,24,0,0,,,,,,,,,0,68,64
148152,control_change,,,,,,,24,0,0,,,,,,,64,127,0,,
148188,note_off,,,,,,,36,0,0,,,,,,,,,0,63,64
148192,note_off,,,,,,,4,0,0,,,,,,,,,0,72,64
148266,note_off,,,,,,,74,0,0,,,,,,,,,0,34,64
148368,note_on,,,,,,,102,0,0,,,,,,,,,0,68,80
148376,note_on,,,,,,,8,0,0,,,,,,,,,0,58,64
148392,note_on,,,,,,,16,0,0,,,,,,,,,0,65,54
148414,note_on,,,,,,,22,0,0,,,,,,,,,0,50,70
148922,control_change,,,,,,,508,0,0,,,,,,,64,0,0,,
149046,note_off,,,,,,,124,0,0,,,,,,,,,0,65,64
149066,note_off,,,,,,,20,0,0,,,,,,,,,0,58,64
149076,control_change,,,,,,,10,0,0,,,,,,,64,127,0,,
149232,note_on,,,,,,,156,0,0,,,,,,,,,0,67,76
149238,note_on,,,,,,,6,0,0,,,,,,,,,0,58,46
149240,note_on,,,,,,,2,0,0,,,,,,,,,0,51,57
149248,note_on,,,,,,,8,0,0,,,,,,,,,0,63,47
149270,note_off,,,,,,,22,0,0,,,,,,,,,0,50,64
149306,note_off,,,,,,,36,0,0,,,,,,,,,0,68,64
149318,note_off,,,,,,,12,0,0,,,,,,,,,0,63,64
149418,note_off,,,,,,,100,0,0,,,,,,,,,0,58,64
149438,note_off,,,,,,,20,0,0,,,,,,,,,0,67,64
149464,note_off,,,,,,,26,0,0,,,,,,,,,0,51,64
149570,note_on,,,,,,,106,0,0,,,,,,,,,0,51,37
149590,note_on,,,,,,,20,0,0,,,,,,,,,0,67,64
149590,note_on,,,,,,,0,0,0,,,,,,,,,0,58,29
149590,note_on,,,,,,,0,0,0,,,,,,,,,0,63,42
149598,control_change,,,,,,,8,0,0,,,,,,,64,0,0,,
149782,control_change,,,,,,,184,0,0,,,,,,,64,127,0,,
149844,note_off,,,,,,,62,0,0,,,,,,,,,0,51,64
149894,note_off,,,,,,,50,0,0,,,,,,,,,0,67,64
149900,note_off,,,,,,,6,0,0,,,,,,,,,0,63,64
149954,note_off,,,,,,,54,0,0,,,,,,,,,0,58,64
150134,note_on,,,,,,,180,0,0,,,,,,,,,0,39,76
150140,note_on,,,,,,,6,0,0,,,,,,,,,0,27,78
150142,note_on,,,,,,,2,0,0,,,,,,,,,0,67,76
150148,note_on,,,,,,,6,0,0,,,,,,,,,0,58,43
150158,note_on,,,,,,,10,0,0,,,,,,,,,0,63,54
150190,note_off,,,,,,,32,0,0,,,,,,,,,0,27,64
150334,note_on,,,,,,,144,0,0,,,,,,,,,0,27,83
150402,note_off,,,,,,,68,0,0,,,,,,,,,0,27,64
150524,note_on,,,,,,,122,0,0,,,,,,,,,0,27,79
150602,note_off,,,,,,,78,0,0,,,,,,,,,0,58,64
150624,note_off,,,,,,,22,0,0,,,,,,,,,0,39,64
150632,note_off,,,,,,,8,0,0,,,,,,,,,0,27,64
150734,note_on,,,,,,,102,0,0,,,,,,,,,0,27,41
150790,note_on,,,,,,,56,0,0,,,,,,,,,0,56,57
150793,note_on,,,,,,,3,0,0,,,,,,,,,0,65,82
150804,note_on,,,,,,,11,0,0,,,,,,,,,0,62,54
150822,note_off,,,,,,,18,0,0,,,,,,,,,0,63,64
150826,note_on,,,,,,,4,0,0,,,,,,,,,0,41,71
150828,control_change,,,,,,,2,0,0,,,,,,,64,0,0,,
150902,note_off,,,,,,,74,0,0,,,,,,,,,0,67,64
