tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
6542,control_change,,,,,5,0,1,,64,127,0,,
6560,note_off,,,,,18,0,1,,,,0,53,64
6561,note_off,,,,,1,0,1,,,,0,77,64
6572,note_off,,,,,11,0,1,,,,0,60,64
6577,note_off,,,,,5,0,1,,,,0,69,64
6580,note_off,,,,,3,0,1,,,,0,65,64
6646,note_on,,,,,0,0,1,,,,0,58,28
6646,note_on,,,,,66,0,1,,,,0,74,73
6646,note_on,,,,,0,0,1,,,,0,65,48
6647,control_change,,,,,1,0,1,,64,88,0,,
6653,control_change,,,,,6,0,1,,64,0,0,,
6676,control_change,,,,,23,0,1,,64,88,0,,
6681,control_change,,,,,5,0,1,,64,127,0,,
6696,note_off,,,,,15,0,1,,,,0,65,64
6697,note_off,,,,,1,0,1,,,,0,58,64
6698,note_off,,,,,1,0,1,,,,0,74,64
6747,note_on,,,,,49,0,1,,,,0,72,69
6747,note_on,,,,,0,0,1,,,,0,57,38
6747,note_on,,,,,0,0,1,,,,0,65,41
6780,control_change,,,,,33,0,1,,64,56,0,,
6783,control_change,,,,,3,0,1,,64,0,0,,
6808,control_change,,,,,25,0,1,,64,72,0,,
6812,control_change,,,,,4,0,1,,64,127,0,,
6813,note_off,,,,,1,0,1,,,,0,57,64
6830,note_off,,,,,17,0,1,,,,0,72,64
6836,note_off,,,,,6,0,1,,,,0,65,64
6917,note_on,,,,,0,0,1,,,,0,48,52
6917,note_on,,,,,0,0,1,,,,0,64,52
6917,note_on,,,,,0,0,1,,,,0,57,46
6917,note_on,,,,,81,0,1,,,,0,69,69
6927,control_change,,,,,10,0,1,,64,88,0,,
6933,control_change,,,,,6,0,1,,64,0,0,,
6953,control_change,,,,,20,0,1,,64,56,0,,
6956,note_off,,,,,3,0,1,,,,0,57,64
6958,control_change,,,,,2,0,1,,64,127,0,,
6972,note_off,,,,,14,0,1,,,,0,48,64
6978,note_off,,,,,6,0,1,,,,0,64,64
6987,note_off,,,,,9,0,1,,,,0,69,64
7021,note_on,,,,,34,0,1,,,,0,65,64
7021,note_on,,,,,0,0,1,,,,0,60,38
7021,note_on,,,,,0,0,1,,,,0,50,40
7021,note_on,,,,,0,0,1,,,,0,57,45
7055,control_change,,,,,34,0,1,,64,56,0,,
7060,control_change,,,,,5,0,1,,64,0,0,,
7093,control_change,,,,,33,0,1,,64,56,0,,
7095,note_off,,,,,0,0,1,,,,0,50,64
7095,note_off,,,,,2,0,1,,,,0,57,64
7098,control_change,,,,,3,0,1,,64,127,0,,
7110,note_off,,,,,12,0,1,,,,0,60,64
7123,note_off,,,,,13,0,1,,,,0,65,64
7198,note_on,,,,,0,0,1,,,,0,43,44
7198,note_on,,,,,0,0,1,,,,0,65,55
7198,note_on,,,,,75,0,1,,,,0,58,44
7198,note_on,,,,,0,0,1,,,,0,67,70
7198,note_on,,,,,0,0,1,,,,0,50,45
7211,control_change,,,,,13,0,1,,64,72,0,,
7215,control_change,,,,,4,0,1,,64,0,0,,
7240,note_off,,,,,25,0,1,,,,0,50,64
7240,control_change,,,,,0,0,1,,64,72,0,,
7243,control_change,,,,,3,0,1,,64,127,0,,
7250,note_off,,,,,7,0,1,,,,0,65,64
7257,note_off,,,,,7,0,1,,,,0,43,64
7260,note_off,,,,,3,0,1,,,,0,58,64
7262,note_off,,,,,2,0,1,,,,0,67,64
7315,note_on,,,,,53,0,1,,,,0,67,63
7315,note_on,,,,,0,0,1,,,,0,64,58
7315,note_on,,,,,0,0,1,,,,0,48,59
7315,note_on,,,,,0,0,1,,,,0,58,34
7341,control_change,,,,,26,0,1,,64,56,0,,
7346,control_change,,,,,5,0,1,,64,0,0,,
7373,control_change,,,,,27,0,1,,64,40,0,,
7378,control_change,,,,,5,0,1,,64,127,0,,
7418,note_off,,,,,40,0,1,,,,0,48,64
7422,note_off,,,,,4,0,1,,,,0,58,64
7430,note_off,,,,,8,0,1,,,,0,64,64
7501,note_on,,,,,0,0,1,,,,0,48,48
7501,note_on,,,,,0,0,1,,,,0,62,39
7501,note_on,,,,,71,0,1,,,,0,58,27
7515,control_change,,,,,14,0,1,,64,56,0,,
7520,control_change,,,,,5,0,1,,64,0,0,,
7538,control_change,,,,,18,0,1,,64,40,0,,
7543,control_change,,,,,5,0,1,,64,104,0,,
7546,note_off,,,,,3,0,1,,,,0,67,64
7548,control_change,,,,,2,0,1,,64,127,0,,
7552,note_off,,,,,4,0,1,,,,0,48,64
7558,note_off,,,,,6,0,1,,,,0,58,64
7571,note_off,,,,,13,0,1,,,,0,62,64
7612,note_on,,,,,0,0,1,,,,0,53,37
7612,note_on,,,,,41,0,1,,,,0,69,65
7612,note_on,,,,,0,0,1,,,,0,60,44
7612,note_on,,,,,0,0,1,,,,0,41,39
7636,control_change,,,,,24,0,1,,64,88,0,,
7641,control_change,,,,,5,0,1,,64,24,0,,
7646,control_change,,,,,5,0,1,,64,0,0,,
7670,control_change,,,,,24,0,1,,64,40,0,,
7675,control_change,,,,,5,0,1,,64,104,0,,
7678,control_change,,,,,0,0,1,,64,127,0,,
7678,note_off,,,,,3,0,1,,,,0,41,64
7701,note_off,,,,,23,0,1,,,,0,53,64
7708,note_off,,,,,7,0,1,,,,0,69,64
7727,note_off,,,,,19,0,1,,,,0,60,64
7782,note_on,,,,,0,0,1,,,,0,46,39
7782,note_on,,,,,0,0,1,,,,0,62,43
7782,note_on,,,,,55,0,1,,,,0,70,62
7782,note_on,,,,,0,0,1,,,,0,53,40
7791,control_change,,,,,9,0,1,,64,104,0,,
7795,control_change,,,,,4,0,1,,64,24,0,,
7801,control_change,,,,,6,0,1,,64,0,0,,
7816,control_change,,,,,15,0,1,,64,40,0,,
7817,note_off,,,,,1,0,1,,,,0,53,64
7820,control_change,,,,,3,0,1,,64,127,0,,
7822,note_off,,,,,2,0,1,,,,0,46,64
7831,note_off,,,,,9,0,1,,,,0,62,64
7840,note_off,,,,,9,0,1,,,,0,70,64
7885,note_on,,,,,0,0,1,,,,0,69,63
7885,note_on,,,,,0,0,1,,,,0,53,33
7885,note_on,,,,,0,0,1,,,,0,60,45
7885,note_on,,,,,45,0,1,,,,0,48,41
7907,control_change,,,,,22,0,1,,64,72,0,,
7911,control_change,,,,,4,0,1,,64,0,0,,
7941,control_change,,,,,30,0,1,,64,88,0,,
7946,control_change,,,,,5,0,1,,64,127,0,,
7961,note_off,,,,,15,0,1,,,,0,53,64
7967,note_off,,,,,6,0,1,,,,0,48,64
7998,note_off,,,,,31,0,1,,,,0,60,64
8002,note_off,,,,,4,0,1,,,,0,69,64
8047,note_on,,,,,0,0,1,,,,0,46,39
8047,note_on,,,,,0,0,1,,,,0,62,41
8047,note_on,,,,,45,0,1,,,,0,65,61
8047,note_on,,,,,0,0,1,,,,0,53,33
8052,control_change,,,,,5,0,1,,64,104,0,,
8057,control_change,,,,,5,0,1,,64,24,0,,
8062,control_change,,,,,5,0,1,,64,0,0,,
8076,control_change,,,,,14,0,1,,64,24,0,,
8077,note_off,,,,,1,0,1,,,,0,53,64
8081,control_change,,,,,4,0,1,,64,88,0,,
8086,control_change,,,,,0,0,1,,64,127,0,,
8086,note_off,,,,,5,0,1,,,,0,62,64
8090,note_off,,,,,4,0,1,,,,0,46,64
8113,note_off,,,,,23,0,1,,,,0,65,64
8150,note_on,,,,,0,0,1,,,,0,53,33
8150,note_on,,,,,0,0,1,,,,0,48,37
8150,note_on,,,,,37,0,1,,,,0,69,60
8150,note_on,,,,,0,0,1,,,,0,60,45
8163,control_change,,,,,13,0,1,,64,104,0,,
8168,control_change,,,,,5,0,1,,64,0,0,,
8192,control_change,,,,,24,0,1,,64,56,0,,
8197,control_change,,,,,5,0,1,,64,127,0,,
8222,note_off,,,,,25,0,1,,,,0,60,64
8230,note_off,,,,,8,0,1,,,,0,69,64
8233,note_off,,,,,3,0,1,,,,0,48,64
8242,note_off,,,,,9,0,1,,,,0,53,64
8317,note_on,,,,,0,0,1,,,,0,58,34
8317,note_on,,,,,0,0,1,,,,0,50,43
8317,note_on,,,,,0,0,1,,,,0,53,29
8317,note_on,,,,,75,0,1,,,,0,70,59
8323,control_change,,,,,6,0,1,,64,56,0,,
8328,control_change,,,,,5,0,1,,64,0,0,,
8342,control_change,,,,,14,0,1,,64,56,0,,
8347,control_change,,,,,5,0,1,,64,104,0,,
8352,control_change,,,,,5,0,1,,64,127,0,,
8353,note_off,,,,,1,0,1,,,,0,53,64
8356,note_off,,,,,3,0,1,,,,0,50,64
8358,note_off,,,,,2,0,1,,,,0,58,64
8376,note_off,,,,,18,0,1,,,,0,70,64
8425,note_on,,,,,0,0,1,,,,0,48,33
8425,note_on,,,,,0,0,1,,,,0,53,29
8425,note_on,,,,,0,0,1,,,,0,60,41
8425,note_on,,,,,49,0,1,,,,0,69,59
8450,control_change,,,,,25,0,1,,64,40,0,,
8453,control_change,,,,,3,0,1,,64,0,0,,
8483,control_change,,,,,30,0,1,,64,104,0,,
8488,control_change,,,,,5,0,1,,64,127,0,,
8527,note_off,,,,,39,0,1,,,,0,48,64
8531,note_off,,,,,4,0,1,,,,0,53,64
8552,note_off,,,,,21,0,1,,,,0,69,64
8561,note_off,,,,,9,0,1,,,,0,60,64
8568,note_on,,,,,7,0,1,,,,0,67,54
8600,control_change,,,,,32,0,1,,64,88,0,,
8601,note_on,,,,,1,0,1,,,,0,62,44
8601,note_on,,,,,0,0,1,,,,0,46,35
8601,note_on,,,,,0,0,1,,,,0,65,57
8601,note_on,,,,,0,0,1,,,,0,53,24
8602,note_off,,,,,1,0,1,,,,0,67,64
8605,control_change,,,,,3,0,1,,64,0,0,,
8628,control_change,,,,,23,0,1,,64,72,0,,
8633,control_change,,,,,5,0,1,,64,127,0,,
8642,note_off,,,,,9,0,1,,,,0,53,64
8656,note_off,,,,,14,0,1,,,,0,46,64
8671,note_off,,,,,15,0,1,,,,0,62,64
8673,note_off,,,,,2,0,1,,,,0,65,64
8698,note_on,,,,,0,0,1,,,,0,60,49
8698,note_on,,,,,0,0,1,,,,0,53,35
8698,note_on,,,,,0,0,1,,,,0,48,55
8698,note_on,,,,,25,0,1,,,,0,69,67
8721,control_change,,,,,23,0,1,,64,88,0,,
8726,control_change,,,,,5,0,1,,64,0,0,,
8760,control_change,,,,,34,0,1,,64,88,0,,
8765,control_change,,,,,5,0,1,,64,127,0,,
8772,note_off,,,,,7,0,1,,,,0,60,64
8788,note_off,,,,,16,0,1,,,,0,69,64
8793,note_off,,,,,5,0,1,,,,0,48,64
8795,note_off,,,,,2,0,1,,,,0,53,64
8860,note_on,,,,,65,0,1,,,,0,70,67
8863,note_on,,,,,3,0,1,,,,0,58,40
8870,control_change,,,,,7,0,1,,64,56,0,,
8871,note_on,,,,,1,0,1,,,,0,53,41
8872,note_on,,,,,1,0,1,,,,0,50,42
8875,control_change,,,,,3,0,1,,64,0,0,,
8890,control_change,,,,,15,0,1,,64,24,0,,
8895,control_change,,,,,5,0,1,,64,72,0,,
8898,note_off,,,,,3,0,1,,,,0,58,64
8900,control_change,,,,,2,0,1,,64,127,0,,
8903,note_off,,,,,3,0,1,,,,0,53,64
8907,note_off,,,,,4,0,1,,,,0,50,64
8918,note_off,,,,,11,0,1,,,,0,70,64
8967,note_on,,,,,0,0,1,,,,0,48,51
8967,note_on,,,,,0,0,1,,,,0,53,37
8967,note_on,,,,,0,0,1,,,,0,60,51
8967,note_on,,,,,49,0,1,,,,0,69,72
8991,control_change,,,,,24,0,1,,64,56,0,,
8996,control_change,,,,,5,0,1,,64,0,0,,
9021,control_change,,,,,25,0,1,,64,72,0,,
9025,control_change,,,,,4,0,1,,64,127,0,,
9026,note_off,,,,,1,0,1,,,,0,48,64
9038,note_off,,,,,12,0,1,,,,0,53,64
9065,note_off,,,,,27,0,1,,,,0,69,64
9078,note_off,,,,,13,0,1,,,,0,60,64
9093,note_on,,,,,15,0,1,,,,0,67,60
9121,note_off,,,,,28,0,1,,,,0,67,64
9130,note_on,,,,,9,0,1,,,,0,65,72
9130,note_on,,,,,0,0,1,,,,0,57,42
9130,note_on,,,,,0,0,1,,,,0,48,47
9130,note_on,,,,,0,0,1,,,,0,60,53
9137,control_change,,,,,7,0,1,,64,104,0,,
9141,control_change,,,,,4,0,1,,64,0,0,,
9166,control_change,,,,,25,0,1,,64,40,0,,
9170,control_change,,,,,4,0,1,,64,104,0,,
9171,note_off,,,,,1,0,1,,,,0,57,64
9172,note_off,,,,,1,0,1,,,,0,48,64
9176,control_change,,,,,4,0,1,,64,127,0,,
9187,note_off,,,,,11,0,1,,,,0,65,64
9202,note_off,,,,,15,0,1,,,,0,60,64
9237,note_on,,,,,0,0,1,,,,0,48,49
9237,note_on,,,,,0,0,1,,,,0,58,34
9237,note_on,,,,,0,0,1,,,,0,62,60
9237,note_on,,,,,35,0,1,,,,0,67,70
9262,control_change,,,,,25,0,1,,64,104,0,,
9267,control_change,,,,,5,0,1,,64,40,0,,
9272,control_change,,,,,5,0,1,,64,0,0,,
9302,control_change,,,,,30,0,1,,64,88,0,,
9307,control_change,,,,,5,0,1,,64,127,0,,
9318,note_off,,,,,11,0,1,,,,0,48,64
9332,note_off,,,,,14,0,1,,,,0,58,64
9356,note_off,,,,,24,0,1,,,,0,62,64
9418,note_on,,,,,62,0,1,,,,0,64,41
9418,note_on,,,,,0,0,1,,,,0,60,36
9418,note_on,,,,,0,0,1,,,,0,48,53
9418,note_on,,,,,0,0,1,,,,0,58,27
9427,control_change,,,,,9,0,1,,64,72,0,,
9432,control_change,,,,,5,0,1,,64,0,0,,
9452,control_change,,,,,20,0,1,,64,24,0,,
9456,control_change,,,,,4,0,1,,64,88,0,,
9461,control_change,,,,,5,0,1,,64,127,0,,
9462,note_off,,,,,1,0,1,,,,0,48,64
9477,note_off,,,,,15,0,1,,,,0,58,64
9481,note_off,,,,,4,0,1,,,,0,64,64
9482,note_off,,,,,1,0,1,,,,0,60,64
9488,note_off,,,,,6,0,1,,,,0,67,64
9538,note_on,,,,,0,0,1,,,,0,53,39
9538,note_on,,,,,50,0,1,,,,0,65,52
9538,note_on,,,,,0,0,1,,,,0,60,36
9538,note_on,,,,,0,0,1,,,,0,57,28
9563,control_change,,,,,25,0,1,,64,104,0,,
9567,control_change,,,,,4,0,1,,64,40,0,,
9572,control_change,,,,,5,0,1,,64,0,0,,
9616,control_change,,,,,44,0,1,,64,72,0,,
9621,control_change,,,,,5,0,1,,64,127,0,,
9623,note_off,,,,,2,0,1,,,,0,53,64
9626,note_off,,,,,3,0,1,,,,0,57,64
9636,note_off,,,,,10,0,1,,,,0,60,64
9726,note_on,,,,,0,0,1,,,,0,53,24
9726,note_on,,,,,90,0,1,,,,0,60,26
9726,note_on,,,,,0,0,1,,,,0,57,22
9733,control_change,,,,,7,0,1,,64,104,0,,
9737,control_change,,,,,4,0,1,,64,40,0,,
9742,control_change,,,,,5,0,1,,64,0,0,,
9752,control_change,,,,,10,0,1,,64,24,0,,
9757,control_change,,,,,5,0,1,,64,72,0,,
9761,note_off,,,,,4,0,1,,,,0,53,64
9762,control_change,,,,,0,0,1,,64,127,0,,
9762,note_off,,,,,0,0,1,,,,0,60,64
9762,note_off,,,,,1,0,1,,,,0,57,64
9772,note_off,,,,,10,0,1,,,,0,65,64
9878,note_on,,,,,0,0,1,,,,0,48,40
9878,note_on,,,,,106,0,1,,,,0,72,82
9878,note_on,,,,,0,0,1,,,,0,64,56
9878,note_on,,,,,0,0,1,,,,0,57,31
9902,control_change,,,,,24,0,1,,64,24,0,,
9907,control_change,,,,,5,0,1,,64,0,0,,
9936,control_change,,,,,29,0,1,,64,88,0,,
9938,note_off,,,,,2,0,1,,,,0,48,64
9941,control_change,,,,,3,0,1,,64,127,0,,
9943,note_off,,,,,2,0,1,,,,0,57,64
9953,note_off,,,,,10,0,1,,,,0,64,64
10045,note_on,,,,,0,0,1,,,,0,57,26
10045,note_on,,,,,0,0,1,,,,0,48,46
10045,note_on,,,,,92,0,1,,,,0,64,54
10071,note_off,,,,,26,0,1,,,,0,57,64
10075,note_off,,,,,4,0,1,,,,0,48,64
10082,note_off,,,,,7,0,1,,,,0,64,64
10143,note_on,,,,,61,0,1,,,,0,64,47
10143,note_on,,,,,0,0,1,,,,0,57,35
10143,note_on,,,,,0,0,1,,,,0,48,37
10158,control_change,,,,,15,0,1,,64,88,0,,
10163,control_change,,,,,5,0,1,,64,0,0,,
10182,control_change,,,,,19,0,1,,64,56,0,,
10187,control_change,,,,,5,0,1,,64,127,0,,
10233,note_off,,,,,46,0,1,,,,0,64,64
10235,note_off,,,,,2,0,1,,,,0,72,64
10261,note_off,,,,,26,0,1,,,,0,57,64
10266,note_off,,,,,5,0,1,,,,0,48,64
10297,note_on,,,,,0,0,1,,,,0,65,47
10297,note_on,,,,,0,0,1,,,,0,50,44
10297,note_on,,,,,31,0,1,,,,0,71,70
10297,note_on,,,,,0,0,1,,,,0,62,40
10298,control_change,,,,,1,0,1,,64,56,0,,
10303,control_change,,,,,5,0,1,,64,0,0,,
10322,control_change,,,,,19,0,1,,64,72,0,,
10328,control_change,,,,,0,0,1,,64,127,0,,
10328,note_off,,,,,6,0,1,,,,0,62,64
10338,note_off,,,,,10,0,1,,,,0,50,64
10345,note_off,,,,,7,0,1,,,,0,65,64
10363,note_off,,,,,18,0,1,,,,0,71,64
10367,control_change,,,,,4,0,1,,64,0,0,,
10382,note_on,,,,,15,0,1,,,,0,60,58
10385,note_on,,,,,3,0,1,,,,0,52,42
10386,control_change,,,,,1,0,1,,64,24,0,,
10391,control_change,,,,,5,0,1,,64,104,0,,
10396,control_change,,,,,5,0,1,,64,127,0,,
10408,note_on,,,,,12,0,1,,,,0,64,58
10425,note_on,,,,,17,0,1,,,,0,71,64
10455,note_on,,,,,0,0,1,,,,0,69,79
10455,note_off,,,,,30,0,1,,,,0,71,64
10492,control_change,,,,,37,0,1,,64,104,0,,
10497,control_change,,,,,5,0,1,,64,0,0,,
10521,control_change,,,,,24,0,1,,64,72,0,,
10526,control_change,,,,,5,0,1,,64,127,0,,
10531,note_off,,,,,5,0,1,,,,0,52,64
10537,note_off,,,,,6,0,1,,,,0,60,64
10563,note_off,,,,,26,0,1,,,,0,64,64
10576,note_off,,,,,13,0,1,,,,0,69,64
10620,note_on,,,,,0,0,1,,,,0,59,52
10620,note_on,,,,,0,0,1,,,,0,64,53
10620,note_on,,,,,0,0,1,,,,0,40,41
10620,note_on,,,,,44,0,1,,,,0,68,65
10632,note_on,,,,,12,0,1,,,,0,52,39
10637,control_change,,,,,5,0,1,,64,24,0,,
10642,control_change,,,,,5,0,1,,64,0,0,,
10657,control_change,,,,,15,0,1,,64,40,0,,
10660,note_off,,,,,3,0,1,,,,0,59,64
10661,control_change,,,,,1,0,1,,64,127,0,,
10666,note_off,,,,,5,0,1,,,,0,40,64
10671,note_off,,,,,5,0,1,,,,0,52,64
10676,note_off,,,,,5,0,1,,,,0,64,64
10698,note_off,,,,,22,0,1,,,,0,68,64
10732,note_on,,,,,34,0,1,,,,0,64,51
10732,note_on,,,,,0,0,1,,,,0,60,47
10732,note_on,,,,,0,0,1,,,,0,69,71
10732,note_on,,,,,0,0,1,,,,0,45,41
10740,note_on,,,,,8,0,1,,,,0,52,33
10763,control_change,,,,,23,0,1,,64,56,0,,
10768,control_change,,,,,5,0,1,,64,0,0,,
10798,control_change,,,,,30,0,1,,64,104,0,,
10802,note_off,,,,,4,0,1,,,,0,45,64
10802,control_change,,,,,0,0,1,,64,127,0,,
10808,note_off,,,,,6,0,1,,,,0,60,64
10812,note_off,,,,,0,0,1,,,,0,52,64
10812,note_off,,,,,4,0,1,,,,0,64,64
10821,note_off,,,,,9,0,1,,,,0,69,64
10906,note_on,,,,,0,0,1,,,,0,64,64
10906,note_on,,,,,0,0,1,,,,0,60,60
10906,note_on,,,,,0,0,1,,,,0,57,47
10906,note_on,,,,,0,0,1,,,,0,45,45
10906,note_on,,,,,85,0,1,,,,0,72,89
10913,control_change,,,,,7,0,1,,64,88,0,,
10918,note_off,,,,,0,0,1,,,,0,45,64
10918,control_change,,,,,0,0,1,,64,40,0,,
10918,note_off,,,,,0,0,1,,,,0,60,64
10918,note_off,,,,,5,0,1,,,,0,64,64
10923,control_change,,,,,5,0,1,,64,72,0,,
10928,control_change,,,,,5,0,1,,64,127,0,,
10935,note_off,,,,,7,0,1,,,,0,57,64
10940,note_off,,,,,5,0,1,,,,0,72,64
11010,note_on,,,,,0,0,1,,,,0,67,63
11010,note_on,,,,,0,0,1,,,,0,48,50
11010,note_on,,,,,0,0,1,,,,0,55,47
11010,note_on,,,,,0,0,1,,,,0,64,58
11010,note_on,,,,,70,0,1,,,,0,76,87
11026,control_change,,,,,16,0,1,,64,104,0,,
11030,control_change,,,,,4,0,1,,64,40,0,,
11035,control_change,,,,,5,0,1,,64,0,0,,
11058,control_change,,,,,23,0,1,,64,56,0,,
11063,control_change,,,,,5,0,1,,64,127,0,,
11075,note_off,,,,,12,0,1,,,,0,48,64
11085,note_off,,,,,10,0,1,,,,0,55,64
11098,note_off,,,,,13,0,1,,,,0,64,64
11116,note_off,,,,,18,0,1,,,,0,67,64
11118,note_off,,,,,2,0,1,,,,0,76,64
11171,note_on,,,,,0,0,1,,,,0,64,58
11171,note_on,,,,,0,0,1,,,,0,55,30
11171,note_on,,,,,0,0,1,,,,0,67,64
11171,note_on,,,,,0,0,1,,,,0,48,46
11171,note_on,,,,,53,0,1,,,,0,76,89
11171,note_on,,,,,0,0,1,,,,0,60,29
11192,note_off,,,,,21,0,1,,,,0,48,64
11196,note_off,,,,,4,0,1,,,,0,64,64
11197,note_off,,,,,1,0,1,,,,0,55,64
11203,note_off,,,,,6,0,1,,,,0,60,64
11205,note_off,,,,,2,0,1,,,,0,67,64
11231,note_off,,,,,26,0,1,,,,0,76,64
11272,note_on,,,,,41,0,1,,,,0,76,89
11272,note_on,,,,,0,0,1,,,,0,67,69
11272,note_on,,,,,0,0,1,,,,0,52,47
11272,note_on,,,,,0,0,1,,,,0,60,40
11311,control_change,,,,,39,0,1,,64,56,0,,
11316,control_change,,,,,5,0,1,,64,0,0,,
11340,control_change,,,,,24,0,1,,64,72,0,,
11345,control_change,,,,,5,0,1,,64,127,0,,
11348,note_off,,,,,3,0,1,,,,0,67,64
11362,note_off,,,,,14,0,1,,,,0,52,64
11368,note_off,,,,,6,0,1,,,,0,60,64
11373,note_off,,,,,5,0,1,,,,0,76,64
11422,note_on,,,,,0,0,1,,,,0,65,47
11422,note_on,,,,,0,0,1,,,,0,69,62
11422,note_on,,,,,49,0,1,,,,0,74,79
11422,note_on,,,,,0,0,1,,,,0,53,53
11432,control_change,,,,,10,0,1,,64,56,0,,
11436,control_change,,,,,4,0,1,,64,0,0,,
11456,control_change,,,,,20,0,1,,64,56,0,,
11460,note_off,,,,,4,0,1,,,,0,65,64
11461,control_change,,,,,1,0,1,,64,127,0,,
11476,note_off,,,,,15,0,1,,,,0,69,64
11477,note_off,,,,,1,0,1,,,,0,53,64
11493,note_off,,,,,16,0,1,,,,0,74,64
11495,control_change,,,,,2,0,1,,64,56,0,,
11500,note_on,,,,,5,0,1,,,,0,64,66
11500,note_on,,,,,0,0,1,,,,0,55,52
11500,control_change,,,,,0,0,1,,64,0,0,,
11518,control_change,,,,,18,0,1,,64,56,0,,
11523,control_change,,,,,5,0,1,,64,127,0,,
11530,note_on,,,,,7,0,1,,,,0,67,66
11546,note_on,,,,,16,0,1,,,,0,74,72
11576,note_on,,,,,30,0,1,,,,0,72,81
11577,note_off,,,,,1,0,1,,,,0,74,64
11611,control_change,,,,,34,0,1,,64,56,0,,
11616,control_change,,,,,5,0,1,,64,0,0,,
11645,control_change,,,,,29,0,1,,64,56,0,,
11650,control_change,,,,,5,0,1,,64,127,0,,
11652,note_off,,,,,2,0,1,,,,0,64,64
11667,note_off,,,,,15,0,1,,,,0,55,64
11680,note_off,,,,,13,0,1,,,,0,67,64
11708,note_off,,,,,28,0,1,,,,0,72,64
11741,note_on,,,,,0,0,1,,,,0,62,39
11741,note_on,,,,,33,0,1,,,,0,71,69
11741,note_on,,,,,0,0,1,,,,0,67,41
11741,note_on,,,,,0,0,1,,,,0,43,47
11753,note_on,,,,,12,0,1,,,,0,55,39
11755,control_change,,,,,2,0,1,,64,104,0,,
11761,control_change,,,,,6,0,1,,64,0,0,,
11780,control_change,,,,,19,0,1,,64,40,0,,
11782,note_off,,,,,2,0,1,,,,0,62,64
11783,note_off,,,,,1,0,1,,,,0,43,64
11785,control_change,,,,,2,0,1,,64,104,0,,
11788,note_off,,,,,3,0,1,,,,0,67,64
11790,control_change,,,,,2,0,1,,64,127,0,,
11793,note_off,,,,,3,0,1,,,,0,55,64
11830,note_off,,,,,37,0,1,,,,0,71,64
11853,note_on,,,,,0,0,1,,,,0,48,40
11853,note_on,,,,,0,0,1,,,,0,55,30
11853,note_on,,,,,0,0,1,,,,0,67,41
11853,note_on,,,,,0,0,1,,,,0,64,44
11853,note_on,,,,,23,0,1,,,,0,72,64
11882,control_change,,,,,29,0,1,,64,104,0,,
11887,control_change,,,,,5,0,1,,64,40,0,,
11892,control_change,,,,,5,0,1,,64,0,0,,
11922,note_off,,,,,30,0,1,,,,0,48,64
11925,control_change,,,,,3,0,1,,64,88,0,,
11931,control_change,,,,,6,0,1,,64,127,0,,
11941,note_off,,,,,10,0,1,,,,0,64,64
11943,note_off,,,,,2,0,1,,,,0,55,64
11962,note_off,,,,,19,0,1,,,,0,67,64
12032,note_on,,,,,70,0,1,,,,0,64,36
12032,note_on,,,,,0,0,1,,,,0,55,34
12032,note_on,,,,,0,0,1,,,,0,48,32
12035,control_change,,,,,3,0,1,,64,104,0,,
12041,control_change,,,,,6,0,1,,64,24,0,,
12047,control_change,,,,,6,0,1,,64,0,0,,
12058,note_off,,,,,11,0,1,,,,0,64,64
12061,control_change,,,,,3,0,1,,64,56,0,,
12062,note_off,,,,,1,0,1,,,,0,48,64
12066,note_off,,,,,4,0,1,,,,0,55,64
12066,control_change,,,,,0,0,1,,64,127,0,,
12073,note_off,,,,,7,0,1,,,,0,72,64
12170,note_on,,,,,0,0,1,,,,0,60,1
12170,note_on,,,,,0,0,1,,,,0,48,38
12170,note_on,,,,,0,0,1,,,,0,76,55
12170,note_on,,,,,97,0,1,,,,0,67,32
12182,control_change,,,,,12,0,1,,64,40,0,,
12187,control_change,,,,,5,0,1,,64,0,0,,
12197,note_off,,,,,10,0,1,,,,0,60,64
12206,control_change,,,,,9,0,1,,64,88,0,,
12211,control_change,,,,,5,0,1,,64,127,0,,
12211,control_change,,,,,0,0,1,,67,127,0,,
12227,note_off,,,,,16,0,1,,,,0,48,64
12242,note_off,,,,,15,0,1,,,,0,76,64
12251,note_off,,,,,9,0,1,,,,0,67,64
12333,note_on,,,,,82,0,1,,,,0,77,70
12333,note_on,,,,,0,0,1,,,,0,69,51
12333,note_on,,,,,0,0,1,,,,0,53,35
12333,note_on,,,,,0,0,1,,,,0,60,31
12347,control_change,,,,,14,0,1,,64,40,0,,
12351,control_change,,,,,4,0,1,,64,0,0,,
12356,control_change,,,,,5,0,1,,64,24,0,,
12361,control_change,,,,,5,0,1,,64,72,0,,
12365,note_off,,,,,4,0,1,,,,0,53,64
12366,control_change,,,,,1,0,1,,64,127,0,,
12370,note_off,,,,,4,0,1,,,,0,60,64
12373,note_off,,,,,3,0,1,,,,0,77,64
12397,note_off,,,,,24,0,1,,,,0,69,64
12435,note_on,,,,,0,0,1,,,,0,55,36
12435,note_on,,,,,0,0,1,,,,0,60,36
12435,note_on,,,,,0,0,1,,,,0,67,36
12435,note_on,,,,,38,0,1,,,,0,76,62
12458,control_change,,,,,23,0,1,,64,104,0,,
12463,control_change,,,,,5,0,1,,64,40,0,,
