tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity,program
102720,note_off,,,,,96,0,2,,,,0,60,64,
102816,note_on,,,,,0,0,1,,,,0,84,82,
102816,note_off,,,,,96,0,1,,,,0,85,64,
102816,note_on,,,,,0,0,2,,,,0,60,41,
102816,note_off,,,,,96,0,2,,,,0,56,64,
102816,note_off,,,,,0,0,2,,,,0,51,64,
102912,note_off,,,,,96,0,2,,,,0,60,64,
102912,note_on,,,,,0,0,1,,,,0,82,92,
102912,note_off,,,,,96,0,1,,,,0,84,64,
102912,note_on,,,,,0,0,2,,,,0,51,44,
102912,note_on,,,,,0,0,2,,,,0,56,42,
103008,note_on,,,,,0,0,2,,,,0,60,41,
103008,note_off,,,,,0,0,2,,,,0,51,64,
103008,note_off,,,,,96,0,2,,,,0,56,64,
103008,note_on,,,,,0,0,1,,,,0,80,83,
103008,note_off,,,,,96,0,1,,,,0,82,64,
103104,note_on,,,,,0,0,2,,,,0,56,42,
103104,note_on,,,,,0,0,2,,,,0,51,46,
103104,note_off,,,,,96,0,2,,,,0,60,64,
103104,note_on,,,,,0,0,1,,,,0,79,84,
103104,note_off,,,,,96,0,1,,,,0,80,64,
103200,note_off,,,,,96,0,2,,,,0,56,64,
103200,note_on,,,,,0,0,1,,,,0,77,90,
103200,note_on,,,,,0,0,2,,,,0,60,49,
103200,note_off,,,,,96,0,1,,,,0,79,64,
103200,note_off,,,,,0,0,2,,,,0,51,64,
103296,note_on,,,,,0,0,1,,,,0,75,103,
103296,note_on,,,,,0,0,2,,,,0,56,38,
103296,note_on,,,,,0,0,2,,,,0,51,46,
103296,note_off,,,,,96,0,2,,,,0,60,64,
103296,note_off,,,,,96,0,1,,,,0,77,64,
103392,note_off,,,,,96,0,1,,,,0,75,64,
103392,note_on,,,,,0,0,1,,,,0,84,99,
103392,note_off,,,,,0,0,2,,,,0,51,64,
103392,note_on,,,,,0,0,2,,,,0,60,43,
103392,note_off,,,,,96,0,2,,,,0,56,64,
103488,note_off,,,,,96,0,1,,,,0,84,64,
103488,note_on,,,,,0,0,1,,,,0,82,99,
103488,note_on,,,,,0,0,2,,,,0,51,42,
103488,note_off,,,,,96,0,2,,,,0,60,64,
103488,note_on,,,,,0,0,2,,,,0,56,35,
103584,note_on,,,,,0,0,2,,,,0,60,47,
103584,note_on,,,,,0,0,1,,,,0,80,99,
103584,note_off,,,,,96,0,1,,,,0,82,64,
103584,note_off,,,,,96,0,2,,,,0,56,64,
103584,note_off,,,,,0,0,2,,,,0,51,64,
103680,note_off,,,,,96,0,2,,,,0,60,64,
103680,note_on,,,,,0,0,2,,,,0,51,48,
103680,note_on,,,,,0,0,2,,,,0,58,33,
103680,note_on,,,,,0,0,1,,,,0,79,107,
103680,note_off,,,,,96,0,1,,,,0,80,64,
103680,set_tempo,,,,,6912,1,0,671763,,,,,,
103776,note_on,,,,,0,0,2,,,,0,61,40,
103776,note_off,,,,,96,0,1,,,,0,79,64,
103776,note_on,,,,,0,0,1,,,,0,77,90,
103776,note_off,,,,,0,0,2,,,,0,51,64,
103776,note_off,,,,,96,0,2,,,,0,58,64,
103872,note_on,,,,,0,0,2,,,,0,51,45,
103872,note_off,,,,,96,0,2,,,,0,61,64,
103872,note_on,,,,,0,0,2,,,,0,58,39,
103872,note_on,,,,,0,0,1,,,,0,75,80,
103872,note_off,,,,,96,0,1,,,,0,77,64,
103968,note_off,,,,,96,0,1,,,,0,75,64,
103968,note_off,,,,,96,0,2,,,,0,58,64,
103968,note_off,,,,,0,0,2,,,,0,51,64,
103968,note_on,,,,,0,0,1,,,,0,73,76,
103968,note_on,,,,,0,0,2,,,,0,61,37,
104064,note_off,,,,,96,0,1,,,,0,73,64,
104064,note_on,,,,,0,0,2,,,,0,58,39,
104064,note_on,,,,,0,0,2,,,,0,51,46,
104064,note_off,,,,,96,0,2,,,,0,61,64,
104064,note_on,,,,,0,0,1,,,,0,72,80,
104160,note_off,,,,,96,0,1,,,,0,72,64,
104160,note_off,,,,,0,0,2,,,,0,51,64,
104160,note_on,,,,,0,0,1,,,,0,70,68,
104160,note_off,,,,,96,0,2,,,,0,58,64,
104160,note_on,,,,,0,0,2,,,,0,61,31,
104256,note_off,,,,,96,0,2,,,,0,61,64,
104256,note_on,,,,,0,0,2,,,,0,51,50,
104256,note_on,,,,,0,0,2,,,,0,58,42,
104256,note_on,,,,,0,0,1,,,,0,68,64,
104256,note_off,,,,,96,0,1,,,,0,70,64,
104352,note_off,,,,,96,0,2,,,,0,58,64,
104352,note_off,,,,,0,0,2,,,,0,51,64,
104352,note_on,,,,,0,0,2,,,,0,61,42,
104352,note_off,,,,,96,0,1,,,,0,68,64,
104352,note_on,,,,,0,0,1,,,,0,67,61,
104448,note_on,,,,,0,0,1,,,,0,65,72,
104448,note_off,,,,,96,0,2,,,,0,61,64,
104448,note_off,,,,,96,0,1,,,,0,67,64,
104448,note_on,,,,,0,0,2,,,,0,61,45,
104448,note_on,,,,,0,0,2,,,,0,51,52,
104544,note_off,,,,,96,0,1,,,,0,65,64,
104544,note_on,,,,,0,0,1,,,,0,63,53,
104640,note_off,,,,,0,0,2,,,,0,51,64,
104640,note_off,,,,,192,0,2,,,,0,61,64,
104640,note_off,,,,,96,0,1,,,,0,63,64,
104640,note_on,,,,,0,0,1,,,,0,65,61,
104640,note_on,,,,,0,0,2,,,,0,51,51,
104640,note_on,,,,,0,0,2,,,,0,61,45,
104736,note_off,,,,,96,0,1,,,,0,65,64,
104736,note_on,,,,,0,0,1,,,,0,67,61,
104832,note_on,,,,,0,0,1,,,,0,68,74,
104832,note_off,,,,,0,0,2,,,,0,51,64,
104832,note_off,,,,,192,0,2,,,,0,61,64,
104832,note_on,,,,,0,0,2,,,,0,44,55,
104832,set_tempo,,,,,1152,1,0,639546,,,,,,
104832,note_off,,,,,96,0,1,,,,0,67,64,
104928,note_on,,,,,96,0,1,,,,0,60,47,
104928,note_on,,,,,0,0,1,,,,0,63,39,
105024,note_on,,,,,0,0,2,,,,0,51,49,
105024,note_on,,,,,0,0,2,,,,0,56,40,
105024,note_off,,,,,192,0,2,,,,0,44,64,
105024,note_off,,,,,96,0,1,,,,0,63,64,
105024,note_off,,,,,0,0,1,,,,0,60,64,
105120,note_on,,,,,96,0,1,,,,0,60,46,
105120,note_on,,,,,0,0,1,,,,0,63,39,
105216,note_off,,,,,96,0,1,,,,0,63,64,
105216,note_off,,,,,0,0,1,,,,0,60,64,
105216,note_off,,,,,192,0,2,,,,0,56,64,
105216,note_off,,,,,0,0,2,,,,0,51,64,
105216,note_on,,,,,0,0,2,,,,0,51,45,
105216,note_on,,,,,0,0,2,,,,0,56,33,
105312,note_on,,,,,0,0,1,,,,0,63,42,
105312,note_on,,,,,96,0,1,,,,0,60,48,
105408,note_off,,,,,0,0,2,,,,0,51,64,
105408,note_off,,,,,96,0,1,,,,0,63,64,
105408,note_off,,,,,0,0,1,,,,0,60,64,
105408,note_off,,,,,192,0,2,,,,0,56,64,
105408,note_on,,,,,0,0,2,,,,0,51,48,
105408,note_on,,,,,0,0,2,,,,0,56,36,
105504,note_on,,,,,96,0,1,,,,0,60,50,
105504,note_on,,,,,0,0,1,,,,0,63,40,
105600,note_off,,,,,192,0,2,,,,0,56,64,
105600,note_on,,,,,0,0,2,,,,0,51,47,
105600,note_on,,,,,0,0,2,,,,0,56,33,
105600,note_off,,,,,0,0,2,,,,0,51,64,
105600,note_on,,,,,0,0,1,,,,0,72,80,
105600,note_off,,,,,0,0,1,,,,0,60,64,
105600,note_off,,,,,96,0,1,,,,0,63,64,
105696,note_on,,,,,0,0,1,,,,0,63,47,
105696,note_on,,,,,96,0,1,,,,0,60,53,
105756,note_off,,,,,60,0,1,,,,0,68,64,
105792,note_off,,,,,36,0,1,,,,0,63,64,
105792,note_off,,,,,0,0,1,,,,0,60,64,
105792,note_on,,,,,0,0,2,,,,0,56,37,
105792,note_on,,,,,0,0,2,,,,0,51,49,
105792,note_off,,,,,192,0,2,,,,0,56,64,
105792,note_off,,,,,0,0,2,,,,0,51,64,
105888,note_on,,,,,0,0,1,,,,0,63,45,
105888,note_on,,,,,96,0,1,,,,0,60,50,
105984,note_on,,,,,0,0,2,,,,0,43,64,
105984,note_on,,,,,0,0,1,,,,0,73,84,
105984,note_off,,,,,0,0,1,,,,0,60,64,
105984,note_off,,,,,96,0,1,,,,0,63,64,
105984,note_off,,,,,0,0,2,,,,0,51,64,
105984,note_off,,,,,192,0,2,,,,0,56,64,
106080,note_on,,,,,0,0,1,,,,0,63,42,
106080,note_on,,,,,96,0,1,,,,0,61,42,
106140,note_off,,,,,60,0,1,,,,0,72,64,
106176,note_off,,,,,36,0,1,,,,0,63,64,
106176,note_on,,,,,0,0,2,,,,0,51,49,
106176,note_on,,,,,0,0,2,,,,0,58,42,
106176,note_off,,,,,0,0,1,,,,0,61,64,
106176,note_off,,,,,192,0,2,,,,0,43,64,
106272,note_on,,,,,96,0,1,,,,0,61,45,
106272,note_on,,,,,0,0,1,,,,0,63,44,
106368,note_off,,,,,96,0,1,,,,0,63,64,
106368,note_off,,,,,0,0,1,,,,0,61,64,
106368,note_off,,,,,192,0,2,,,,0,58,64,
106368,note_on,,,,,0,0,2,,,,0,58,42,
106368,note_off,,,,,0,0,2,,,,0,51,64,
106368,note_on,,,,,0,0,2,,,,0,51,45,
106464,note_on,,,,,0,0,1,,,,0,63,38,
106464,note_on,,,,,96,0,1,,,,0,61,41,
106560,note_off,,,,,0,0,1,,,,0,61,64,
106560,note_off,,,,,96,0,1,,,,0,63,64,
106560,note_on,,,,,0,0,2,,,,0,58,43,
106560,note_on,,,,,0,0,2,,,,0,51,47,
106560,note_off,,,,,192,0,2,,,,0,58,64,
106560,note_off,,,,,0,0,2,,,,0,51,64,
106656,note_on,,,,,0,0,1,,,,0,63,43,
106656,note_on,,,,,96,0,1,,,,0,61,44,
106752,note_off,,,,,192,0,2,,,,0,58,64,
106752,note_off,,,,,0,0,2,,,,0,51,64,
106752,note_on,,,,,0,0,2,,,,0,51,47,
106752,note_on,,,,,0,0,2,,,,0,58,43,
106752,note_off,,,,,96,0,1,,,,0,63,64,
106752,note_off,,,,,0,0,1,,,,0,61,64,
106752,note_on,,,,,0,0,1,,,,0,70,70,
106848,note_on,,,,,96,0,1,,,,0,61,48,
106848,note_on,,,,,0,0,1,,,,0,63,47,
106908,note_off,,,,,60,0,1,,,,0,73,64,
106944,note_on,,,,,0,0,2,,,,0,51,47,
106944,note_on,,,,,0,0,2,,,,0,58,40,
106944,note_off,,,,,0,0,2,,,,0,51,64,
106944,note_off,,,,,192,0,2,,,,0,58,64,
106944,note_off,,,,,36,0,1,,,,0,63,64,
106944,note_off,,,,,0,0,1,,,,0,61,64,
107040,note_on,,,,,0,0,1,,,,0,63,41,
107040,note_on,,,,,96,0,1,,,,0,61,45,
107136,note_off,,,,,96,0,1,,,,0,63,64,
107136,note_off,,,,,0,0,2,,,,0,51,64,
107136,note_off,,,,,192,0,2,,,,0,58,64,
107136,note_on,,,,,0,0,2,,,,0,44,66,
107136,note_on,,,,,0,0,1,,,,0,72,80,
107136,note_off,,,,,0,0,1,,,,0,61,64,
107232,note_on,,,,,0,0,1,,,,0,63,46,
107232,note_on,,,,,96,0,1,,,,0,60,50,
107292,note_off,,,,,60,0,1,,,,0,70,64,
107328,note_off,,,,,36,0,1,,,,0,63,64,
107328,note_off,,,,,0,0,1,,,,0,60,64,
107328,note_off,,,,,192,0,2,,,,0,44,64,
107328,note_on,,,,,0,0,2,,,,0,51,46,
107328,note_on,,,,,0,0,2,,,,0,56,41,
107424,note_on,,,,,0,0,1,,,,0,63,40,
107424,note_on,,,,,96,0,1,,,,0,60,48,
107520,note_off,,,,,0,0,1,,,,0,60,64,
107520,note_off,,,,,96,0,1,,,,0,63,64,
107520,note_off,,,,,192,0,2,,,,0,56,64,
107520,note_off,,,,,0,0,2,,,,0,51,64,
107520,note_on,,,,,0,0,2,,,,0,51,47,
107520,note_on,,,,,0,0,2,,,,0,56,40,
107616,note_on,,,,,0,0,1,,,,0,63,41,
107616,note_on,,,,,96,0,1,,,,0,60,49,
107712,note_on,,,,,0,0,2,,,,0,56,37,
107712,note_off,,,,,96,0,1,,,,0,63,64,
107712,note_on,,,,,0,0,2,,,,0,51,46,
107712,note_off,,,,,0,0,2,,,,0,51,64,
107712,note_off,,,,,192,0,2,,,,0,56,64,
107712,note_off,,,,,0,0,1,,,,0,60,64,
107808,note_on,,,,,0,0,1,,,,0,63,42,
107808,note_on,,,,,96,0,1,,,,0,60,50,
107904,note_on,,,,,0,0,1,,,,0,68,74,
107904,note_off,,,,,0,0,1,,,,0,60,64,
107904,note_off,,,,,96,0,1,,,,0,63,64,
107904,note_on,,,,,0,0,2,,,,0,56,37,
107904,note_on,,,,,0,0,2,,,,0,51,47,
107904,note_off,,,,,0,0,2,,,,0,51,64,
107904,note_off,,,,,192,0,2,,,,0,56,64,
108000,note_on,,,,,0,0,1,,,,0,63,48,
108000,note_on,,,,,96,0,1,,,,0,60,44,
108060,note_off,,,,,60,0,1,,,,0,72,64,
108096,note_on,,,,,0,0,2,,,,0,56,41,
108096,note_off,,,,,0,0,1,,,,0,60,64,
108096,note_off,,,,,192,0,2,,,,0,56,64,
108096,note_off,,,,,0,0,2,,,,0,51,64,
108096,note_on,,,,,0,0,2,,,,0,51,50,
108096,note_off,,,,,36,0,1,,,,0,63,64,
108192,note_on,,,,,96,0,1,,,,0,60,45,
108192,note_on,,,,,0,0,1,,,,0,63,44,
108288,note_off,,,,,96,0,1,,,,0,63,64,
108288,note_on,,,,,0,0,1,,,,0,70,78,
108288,note_off,,,,,0,0,1,,,,0,60,64,
108288,note_on,,,,,0,0,2,,,,0,39,61,
108288,note_off,,,,,0,0,2,,,,0,51,64,
108288,note_off,,,,,192,0,2,,,,0,56,64,
108384,note_on,,,,,96,0,1,,,,0,61,42,
108384,note_on,,,,,0,0,1,,,,0,63,42,
108444,note_off,,,,,60,0,1,,,,0,68,64,
108480,note_on,,,,,0,0,2,,,,0,51,49,
108480,note_off,,,,,192,0,2,,,,0,39,64,
108480,note_on,,,,,0,0,2,,,,0,58,36,
108480,note_off,,,,,0,0,1,,,,0,61,64,
108480,note_off,,,,,36,0,1,,,,0,63,64,
108576,note_on,,,,,0,0,1,,,,0,63,40,
108576,note_on,,,,,96,0,1,,,,0,61,44,
108672,note_off,,,,,192,0,2,,,,0,58,64,
108672,note_off,,,,,0,0,2,,,,0,51,64,
108672,note_on,,,,,0,0,2,,,,0,51,47,
108672,note_on,,,,,0,0,2,,,,0,58,35,
108672,note_off,,,,,0,0,1,,,,0,61,64,
108672,note_off,,,,,96,0,1,,,,0,63,64,
108768,note_on,,,,,96,0,1,,,,0,61,43,
108768,note_on,,,,,0,0,1,,,,0,63,37,
108864,note_off,,,,,96,0,1,,,,0,63,64,
108864,note_on,,,,,0,0,1,,,,0,67,68,
108864,note_off,,,,,0,0,1,,,,0,61,64,
108864,note_off,,,,,0,0,2,,,,0,51,64,
108864,note_off,,,,,192,0,2,,,,0,58,64,
108864,note_on,,,,,0,0,2,,,,0,51,45,
108864,note_on,,,,,0,0,2,,,,0,58,33,
108960,note_on,,,,,0,0,1,,,,0,63,39,
108960,note_on,,,,,96,0,1,,,,0,61,38,
109020,note_off,,,,,60,0,1,,,,0,70,64,
109056,note_on,,,,,0,0,1,,,,0,65,66,
109056,note_off,,,,,36,0,1,,,,0,63,64,
109056,note_off,,,,,0,0,1,,,,0,61,64,
109056,note_off,,,,,192,0,2,,,,0,58,64,
109056,note_off,,,,,0,0,2,,,,0,51,64,
109056,note_on,,,,,0,0,2,,,,0,51,45,
109056,note_on,,,,,0,0,2,,,,0,58,32,
109152,note_on,,,,,0,0,1,,,,0,63,48,
109152,note_on,,,,,96,0,1,,,,0,61,37,
109212,note_off,,,,,60,0,1,,,,0,67,64,
109248,note_on,,,,,0,0,1,,,,0,67,72,
109248,note_off,,,,,0,0,1,,,,0,61,64,
109248,note_off,,,,,36,0,1,,,,0,63,64,
109248,note_off,,,,,192,0,2,,,,0,58,64,
109248,note_on,,,,,0,0,2,,,,0,58,34,
109248,note_on,,,,,0,0,2,,,,0,51,47,
109248,note_off,,,,,0,0,2,,,,0,51,64,
109344,note_on,,,,,0,0,1,,,,0,63,46,
109344,note_on,,,,,96,0,1,,,,0,61,40,
109404,note_off,,,,,60,0,1,,,,0,65,64,
109440,note_off,,,,,36,0,1,,,,0,63,64,
109440,note_on,,,,,0,0,2,,,,0,44,61,
109440,note_off,,,,,0,0,1,,,,0,61,64,
109440,note_on,,,,,0,0,1,,,,0,68,72,
109440,note_off,,,,,192,0,2,,,,0,58,64,
109440,note_off,,,,,0,0,2,,,,0,51,64,
109536,note_on,,,,,96,0,1,,,,0,60,45,
109536,note_on,,,,,0,0,1,,,,0,63,47,
109596,note_off,,,,,60,0,1,,,,0,67,64,
109632,note_off,,,,,36,0,1,,,,0,63,64,
109632,note_on,,,,,0,0,1,,,,0,70,76,
109632,note_on,,,,,0,0,2,,,,0,56,45,
109632,note_on,,,,,0,0,2,,,,0,51,45,
109632,note_off,,,,,192,0,2,,,,0,44,64,
109632,note_off,,,,,0,0,1,,,,0,60,64,
109728,note_on,,,,,96,0,1,,,,0,60,42,
109728,note_on,,,,,0,0,1,,,,0,63,42,
109788,note_off,,,,,60,0,1,,,,0,68,64,
109824,note_off,,,,,36,0,1,,,,0,63,64,
109824,note_on,,,,,0,0,1,,,,0,72,78,
109824,note_off,,,,,0,0,1,,,,0,60,64,
109824,note_off,,,,,192,0,2,,,,0,56,64,
109824,note_off,,,,,0,0,2,,,,0,51,64,
109824,note_on,,,,,0,0,2,,,,0,51,51,
109824,note_on,,,,,0,0,2,,,,0,56,51,
109920,note_on,,,,,0,0,1,,,,0,63,43,
109920,note_on,,,,,96,0,1,,,,0,60,45,
109980,note_off,,,,,60,0,1,,,,0,70,64,
110016,note_off,,,,,0,0,2,,,,0,51,64,
110016,note_on,,,,,0,0,2,,,,0,51,51,
110016,note_on,,,,,0,0,2,,,,0,56,51,
110016,note_off,,,,,36,0,1,,,,0,63,0,
110016,note_off,,,,,0,0,1,,,,0,60,0,
110016,note_on,,,,,0,0,1,,,,0,71,82,
110016,note_off,,,,,192,0,2,,,,0,56,64,
110112,note_on,,,,,96,0,1,,,,0,60,47,
110112,note_on,,,,,0,0,1,,,,0,63,41,
110172,note_off,,,,,60,0,1,,,,0,72,64,
110208,note_off,,,,,0,0,1,,,,0,60,64,
110208,note_off,,,,,36,0,1,,,,0,63,64,
110208,note_on,,,,,0,0,1,,,,0,72,88,
110208,note_on,,,,,0,0,2,,,,0,56,53,
110208,note_off,,,,,192,0,2,,,,0,56,0,
110208,note_off,,,,,0,0,2,,,,0,51,0,
110208,note_on,,,,,0,0,2,,,,0,51,53,
110304,note_on,,,,,0,0,1,,,,0,63,47,
110304,note_on,,,,,96,0,1,,,,0,60,48,
110364,note_off,,,,,60,0,1,,,,0,71,64,
110400,note_on,,,,,0,0,1,,,,0,75,92,
110400,note_off,,,,,0,0,1,,,,0,60,64,
110400,note_on,,,,,0,0,2,,,,0,56,55,
110400,note_on,,,,,0,0,2,,,,0,51,55,
110400,note_off,,,,,0,0,2,,,,0,51,64,
110400,note_off,,,,,192,0,2,,,,0,56,64,
110400,note_off,,,,,36,0,1,,,,0,63,64,
110496,note_on,,,,,0,0,1,,,,0,63,48,
110496,note_on,,,,,96,0,1,,,,0,60,42,
110556,note_off,,,,,60,0,1,,,,0,72,64,
110592,note_off,,,,,0,0,2,,,,0,51,64,
110592,note_off,,,,,36,0,1,,,,0,63,64,
110592,note_off,,,,,0,0,1,,,,0,60,64,
110592,note_on,,,,,0,0,1,,,,0,73,78,
110592,note_off,,,,,192,0,2,,,,0,56,64,
110592,note_on,,,,,0,0,2,,,,0,43,66,
110688,note_on,,,,,96,0,1,,,,0,61,47,
110688,note_on,,,,,0,0,1,,,,0,63,45,
110748,note_off,,,,,60,0,1,,,,0,75,64,
110784,note_off,,,,,36,0,1,,,,0,63,64,
110784,note_on,,,,,0,0,2,,,,0,51,48,
110784,note_off,,,,,192,0,2,,,,0,43,64,
110784,note_off,,,,,0,0,1,,,,0,61,64,
110784,note_on,,,,,0,0,2,,,,0,58,29,
110880,note_on,,,,,0,0,1,,,,0,63,39,
110880,note_on,,,,,96,0,1,,,,0,61,38,
110976,note_off,,,,,96,0,1,,,,0,63,64,
110976,note_off,,,,,192,0,2,,,,0,58,64,
110976,note_off,,,,,0,0,1,,,,0,61,64,
110976,note_on,,,,,0,0,2,,,,0,58,35,
110976,note_on,,,,,0,0,2,,,,0,51,44,
110976,note_off,,,,,0,0,2,,,,0,51,64,
111072,note_on,,,,,96,0,1,,,,0,61,34,
111072,note_on,,,,,0,0,1,,,,0,63,36,
111168,note_off,,,,,0,0,1,,,,0,61,64,
111168,note_off,,,,,96,0,1,,,,0,63,64,
111168,note_off,,,,,0,0,2,,,,0,51,0,
111168,note_off,,,,,192,0,2,,,,0,58,64,
111168,note_on,,,,,0,0,2,,,,0,51,48,
111168,note_on,,,,,0,0,2,,,,0,58,38,
111264,note_on,,,,,96,0,1,,,,0,61,39,
111264,note_on,,,,,0,0,1,,,,0,63,45,
111360,note_off,,,,,96,0,1,,,,0,63,64,
111360,note_off,,,,,0,0,1,,,,0,61,64,
111360,note_on,,,,,0,0,1,,,,0,70,74,
111360,note_on,,,,,0,0,2,,,,0,58,32,
111360,note_off,,,,,192,0,2,,,,0,58,64,
111360,note_off,,,,,0,0,2,,,,0,51,64,
111360,note_on,,,,,0,0,2,,,,0,51,50,
111456,note_on,,,,,96,0,1,,,,0,61,37,
111456,note_on,,,,,0,0,1,,,,0,63,41,
111516,note_off,,,,,60,0,1,,,,0,73,64,
111552,note_off,,,,,36,0,1,,,,0,63,64,
111552,note_off,,,,,0,0,1,,,,0,61,64,
111552,note_on,,,,,0,0,2,,,,0,51,49,
111552,note_off,,,,,0,0,2,,,,0,51,64,
111552,note_on,,,,,0,0,2,,,,0,58,33,
111552,note_off,,,,,192,0,2,,,,0,58,64,
111648,note_on,,,,,96,0,1,,,,0,61,35,
111648,note_on,,,,,0,0,1,,,,0,63,37,
111744,note_off,,,,,192,0,2,,,,0,58,64,
111744,note_off,,,,,0,0,2,,,,0,51,64,
111744,note_on,,,,,0,0,2,,,,0,42,74,
111744,note_off,,,,,0,0,1,,,,0,61,64,
111744,note_on,,,,,0,0,1,,,,0,75,92,
111744,note_off,,,,,96,0,1,,,,0,63,64,
111840,note_on,,,,,0,0,1,,,,0,69,59,
111840,note_on,,,,,96,0,1,,,,0,63,55,
111900,note_off,,,,,60,0,1,,,,0,70,64,
111936,note_off,,,,,0,0,1,,,,0,63,64,
111936,note_off,,,,,192,0,2,,,,0,42,64,
111936,note_on,,,,,0,0,2,,,,0,54,54,
111936,note_on,,,,,0,0,2,,,,0,57,51,
111936,note_on,,,,,0,0,2,,,,0,60,54,
111936,note_off,,,,,36,0,1,,,,0,69,64,
112032,note_on,,,,,96,0,1,,,,0,63,54,
112032,note_on,,,,,0,0,1,,,,0,69,50,
112128,note_off,,,,,192,0,2,,,,0,60,64,
112128,note_off,,,,,0,0,2,,,,0,54,64,
112128,note_on,,,,,0,0,2,,,,0,54,50,
112128,note_on,,,,,0,0,2,,,,0,57,49,
112128,note_off,,,,,0,0,1,,,,0,63,64,
112128,note_on,,,,,0,0,2,,,,0,60,52,
112128,note_off,,,,,0,0,2,,,,0,57,64,
112128,note_off,,,,,96,0,1,,,,0,69,64,
112224,note_on,,,,,96,0,1,,,,0,63,53,
112224,note_on,,,,,0,0,1,,,,0,69,49,
112320,note_off,,,,,96,0,1,,,,0,69,64,
112320,note_off,,,,,0,0,1,,,,0,63,64,
112320,note_off,,,,,0,0,2,,,,0,57,64,
112320,note_off,,,,,192,0,2,,,,0,60,64,
112320,note_on,,,,,0,0,2,,,,0,57,45,
112320,note_on,,,,,0,0,2,,,,0,60,51,
112320,note_off,,,,,0,0,2,,,,0,54,64,
112320,note_on,,,,,0,0,2,,,,0,54,49,
112416,note_on,,,,,96,0,1,,,,0,63,53,
112416,note_on,,,,,0,0,1,,,,0,69,50,
112512,note_off,,,,,0,0,2,,,,0,57,64,
112512,note_off,,,,,0,0,1,,,,0,63,64,
112512,note_on,,,,,0,0,1,,,,0,72,86,
112512,note_off,,,,,192,0,2,,,,0,60,64,
112512,note_on,,,,,0,0,2,,,,0,60,42,
112512,note_on,,,,,0,0,2,,,,0,57,46,
112512,note_on,,,,,0,0,2,,,,0,54,46,
112512,note_off,,,,,0,0,2,,,,0,54,0,
112512,note_off,,,,,96,0,1,,,,0,69,64,
112608,note_on,,,,,0,0,1,,,,0,69,52,
112608,note_on,,,,,96,0,1,,,,0,63,50,
112668,note_off,,,,,60,0,1,,,,0,75,64,
112704,note_off,,,,,0,0,1,,,,0,63,64,
112704,note_off,,,,,192,0,2,,,,0,60,64,
112704,note_off,,,,,0,0,2,,,,0,57,64,
112704,note_off,,,,,36,0,1,,,,0,69,64,
112704,note_off,,,,,0,0,2,,,,0,54,64,
112704,note_on,,,,,0,0,2,,,,0,54,49,
112704,note_on,,,,,0,0,2,,,,0,57,51,
112704,note_on,,,,,0,0,2,,,,0,60,50,
112800,note_on,,,,,0,0,1,,,,0,69,47,
112800,note_on,,,,,96,0,1,,,,0,63,56,
112896,note_off,,,,,0,0,1,,,,0,63,64,
112896,note_on,,,,,0,0,1,,,,0,81,101,
112896,note_off,,,,,96,0,1,,,,0,69,64,
112896,note_off,,,,,0,0,2,,,,0,57,64,
112896,note_off,,,,,0,0,2,,,,0,54,64,
112896,note_off,,,,,192,0,2,,,,0,60,64,
112896,note_on,,,,,0,0,2,,,,0,41,78,
112992,note_on,,,,,96,0,1,,,,0,69,67,
112992,note_on,,,,,0,0,1,,,,0,72,67,
113052,note_off,,,,,60,0,1,,,,0,72,64,
113088,note_on,,,,,0,0,2,,,,0,53,55,
113088,note_off,,,,,0,0,1,,,,0,69,64,
113088,note_off,,,,,36,0,1,,,,0,72,64,
113088,note_on,,,,,0,0,2,,,,0,60,51,
113088,note_on,,,,,0,0,2,,,,0,57,58,
113088,note_off,,,,,192,0,2,,,,0,41,64,
113184,note_on,,,,,0,0,1,,,,0,72,58,
113184,note_on,,,,,96,0,1,,,,0,69,57,
113280,note_on,,,,,0,0,2,,,,0,53,55,
113280,note_on,,,,,0,0,2,,,,0,57,56,
113280,note_on,,,,,0,0,2,,,,0,60,52,
113280,note_off,,,,,192,0,2,,,,0,60,64,
113280,note_off,,,,,0,0,1,,,,0,69,64,
113280,note_off,,,,,0,0,2,,,,0,57,64,
113280,note_off,,,,,96,0,1,,,,0,72,64,
113280,note_off,,,,,0,0,2,,,,0,53,64,
113376,note_on,,,,,0,0,1,,,,0,72,58,
113376,note_on,,,,,96,0,1,,,,0,69,58,
113472,note_off,,,,,96,0,1,,,,0,72,64,
113472,note_off,,,,,192,0,2,,,,0,60,64,
113472,note_off,,,,,0,0,1,,,,0,69,64,
113472,note_off,,,,,0,0,2,,,,0,57,64,
113472,note_off,,,,,0,0,2,,,,0,53,64,
113472,note_on,,,,,0,0,2,,,,0,53,55,
113472,note_on,,,,,0,0,2,,,,0,57,56,
113472,note_on,,,,,0,0,2,,,,0,60,48,
113568,note_on,,,,,0,0,1,,,,0,72,64,
113568,note_on,,,,,96,0,1,,,,0,69,61,
113664,note_off,,,,,0,0,1,,,,0,69,64,
113664,note_off,,,,,0,0,2,,,,0,57,0,
113664,note_off,,,,,96,0,1,,,,0,72,64,
113664,note_on,,,,,0,0,2,,,,0,53,51,
113664,note_on,,,,,0,0,2,,,,0,57,55,
113664,note_on,,,,,0,0,2,,,,0,60,43,
