tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
558396,note_off,,,,,,,22,0,0,,,,,,,39,64,0,,
558406,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
558418,note_off,,,,,,,12,0,0,,,,,,,72,64,0,,
558642,control_change,,,,,,,224,0,0,,,,,,,,,0,64,0
558724,note_on,,,,,,,82,0,0,,,,,,,50,102,0,,
558724,note_on,,,,,,,0,0,0,,,,,,,72,108,0,,
558724,note_on,,,,,,,0,0,0,,,,,,,66,95,0,,
558727,note_on,,,,,,,3,0,0,,,,,,,38,101,0,,
558732,note_on,,,,,,,5,0,0,,,,,,,69,101,0,,
559086,control_change,,,,,,,354,0,0,,,,,,,,,0,64,127
559160,note_off,,,,,,,74,0,0,,,,,,,38,64,0,,
559194,note_off,,,,,,,34,0,0,,,,,,,66,64,0,,
559270,note_off,,,,,,,76,0,0,,,,,,,50,64,0,,
559290,note_off,,,,,,,20,0,0,,,,,,,69,64,0,,
559376,note_off,,,,,,,86,0,0,,,,,,,72,64,0,,
559736,note_on,,,,,,,360,0,0,,,,,,,69,92,0,,
559764,control_change,,,,,,,28,0,0,,,,,,,,,0,64,0
559964,note_off,,,,,,,200,0,0,,,,,,,69,64,0,,
559972,note_on,,,,,,,8,0,0,,,,,,,72,94,0,,
560024,control_change,,,,,,,52,0,0,,,,,,,,,0,64,127
560152,note_off,,,,,,,128,0,0,,,,,,,72,64,0,,
560178,control_change,,,,,,,26,0,0,,,,,,,,,0,64,0
560180,note_on,,,,,,,2,0,0,,,,,,,66,84,0,,
560370,note_off,,,,,,,190,0,0,,,,,,,66,64,0,,
560392,control_change,,,,,,,22,0,0,,,,,,,,,0,64,127
560420,note_on,,,,,,,28,0,0,,,,,,,69,71,0,,
560469,control_change,,,,,,,49,0,0,,,,,,,,,0,64,0
560554,note_off,,,,,,,85,0,0,,,,,,,69,64,0,,
560586,note_on,,,,,,,32,0,0,,,,,,,63,63,0,,
560638,control_change,,,,,,,52,0,0,,,,,,,,,0,64,127
560762,control_change,,,,,,,124,0,0,,,,,,,,,0,64,0
560770,note_off,,,,,,,8,0,0,,,,,,,63,64,0,,
560773,note_on,,,,,,,3,0,0,,,,,,,66,76,0,,
560946,control_change,,,,,,,173,0,0,,,,,,,,,0,64,127
560960,note_on,,,,,,,14,0,0,,,,,,,60,80,0,,
560964,note_off,,,,,,,4,0,0,,,,,,,66,64,0,,
561084,control_change,,,,,,,120,0,0,,,,,,,,,0,64,0
561142,note_on,,,,,,,58,0,0,,,,,,,63,85,0,,
561166,note_off,,,,,,,24,0,0,,,,,,,60,64,0,,
561268,control_change,,,,,,,102,0,0,,,,,,,,,0,64,127
561326,note_on,,,,,,,58,0,0,,,,,,,57,97,0,,
561362,note_off,,,,,,,36,0,0,,,,,,,63,64,0,,
561444,note_off,,,,,,,82,0,0,,,,,,,57,64,0,,
561508,note_on,,,,,,,64,0,0,,,,,,,60,98,0,,
561640,note_off,,,,,,,132,0,0,,,,,,,60,64,0,,
561662,note_on,,,,,,,22,0,0,,,,,,,54,81,0,,
561852,control_change,,,,,,,190,0,0,,,,,,,,,0,64,0
561884,note_off,,,,,,,32,0,0,,,,,,,54,64,0,,
561892,note_on,,,,,,,8,0,0,,,,,,,57,105,0,,
562052,control_change,,,,,,,160,0,0,,,,,,,,,0,64,127
562054,note_off,,,,,,,2,0,0,,,,,,,57,64,0,,
562190,control_change,,,,,,,136,0,0,,,,,,,,,0,64,0
562252,note_on,,,,,,,62,0,0,,,,,,,78,103,0,,
562258,note_on,,,,,,,6,0,0,,,,,,,75,94,0,,
562258,note_on,,,,,,,0,0,0,,,,,,,69,105,0,,
562258,note_on,,,,,,,0,0,0,,,,,,,60,97,0,,
562261,note_on,,,,,,,3,0,0,,,,,,,48,96,0,,
562420,control_change,,,,,,,159,0,0,,,,,,,,,0,64,127
562422,note_off,,,,,,,2,0,0,,,,,,,69,64,0,,
562422,note_off,,,,,,,0,0,0,,,,,,,60,64,0,,
562432,note_off,,,,,,,10,0,0,,,,,,,75,64,0,,
562432,note_off,,,,,,,0,0,0,,,,,,,48,64,0,,
562480,note_off,,,,,,,48,0,0,,,,,,,78,64,0,,
562560,control_change,,,,,,,80,0,0,,,,,,,,,0,64,0
562612,note_on,,,,,,,52,0,0,,,,,,,79,107,0,,
562617,note_on,,,,,,,5,0,0,,,,,,,70,101,0,,
562620,note_on,,,,,,,3,0,0,,,,,,,58,106,0,,
562626,note_on,,,,,,,6,0,0,,,,,,,74,93,0,,
562626,note_on,,,,,,,0,0,0,,,,,,,46,104,0,,
562764,note_off,,,,,,,138,0,0,,,,,,,58,64,0,,
562774,control_change,,,,,,,10,0,0,,,,,,,,,0,64,127
562790,note_off,,,,,,,16,0,0,,,,,,,46,64,0,,
562798,note_off,,,,,,,8,0,0,,,,,,,74,64,0,,
562812,note_off,,,,,,,14,0,0,,,,,,,70,64,0,,
562840,note_off,,,,,,,28,0,0,,,,,,,79,64,0,,
562928,control_change,,,,,,,88,0,0,,,,,,,,,0,64,0
562996,note_on,,,,,,,68,0,0,,,,,,,81,110,0,,
563006,note_on,,,,,,,10,0,0,,,,,,,72,105,0,,
563008,note_on,,,,,,,2,0,0,,,,,,,57,104,0,,
563010,note_on,,,,,,,2,0,0,,,,,,,78,91,0,,
563013,note_on,,,,,,,3,0,0,,,,,,,45,101,0,,
563134,note_off,,,,,,,121,0,0,,,,,,,57,64,0,,
563174,control_change,,,,,,,40,0,0,,,,,,,,,0,64,127
563198,note_off,,,,,,,24,0,0,,,,,,,78,64,0,,
563202,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
563202,note_off,,,,,,,0,0,0,,,,,,,45,64,0,,
563218,note_off,,,,,,,16,0,0,,,,,,,81,64,0,,
563344,control_change,,,,,,,126,0,0,,,,,,,,,0,64,0
563458,note_on,,,,,,,114,0,0,,,,,,,82,113,0,,
563460,note_on,,,,,,,2,0,0,,,,,,,74,102,0,,
563466,note_on,,,,,,,6,0,0,,,,,,,79,98,0,,
563468,note_on,,,,,,,2,0,0,,,,,,,43,94,0,,
563468,note_on,,,,,,,0,0,0,,,,,,,55,95,0,,
563710,note_off,,,,,,,242,0,0,,,,,,,55,64,0,,
563728,control_change,,,,,,,18,0,0,,,,,,,,,0,64,127
563802,note_off,,,,,,,74,0,0,,,,,,,43,64,0,,
563864,note_off,,,,,,,62,0,0,,,,,,,79,64,0,,
563894,note_off,,,,,,,30,0,0,,,,,,,82,64,0,,
563980,note_off,,,,,,,86,0,0,,,,,,,74,64,0,,
564372,control_change,,,,,,,392,0,0,,,,,,,,,0,64,0
564388,note_on,,,,,,,16,0,0,,,,,,,62,85,0,,
564612,note_off,,,,,,,224,0,0,,,,,,,62,64,0,,
564617,control_change,,,,,,,5,0,0,,,,,,,,,0,64,127
564636,note_on,,,,,,,19,0,0,,,,,,,70,96,0,,
564700,note_off,,,,,,,64,0,0,,,,,,,70,64,0,,
564828,note_on,,,,,,,128,0,0,,,,,,,67,94,0,,
564894,control_change,,,,,,,66,0,0,,,,,,,,,0,64,0
565010,note_on,,,,,,,116,0,0,,,,,,,74,99,0,,
565038,note_off,,,,,,,28,0,0,,,,,,,67,64,0,,
565126,control_change,,,,,,,88,0,0,,,,,,,,,0,64,127
565156,note_off,,,,,,,30,0,0,,,,,,,74,64,0,,
565180,note_on,,,,,,,24,0,0,,,,,,,70,103,0,,
565218,control_change,,,,,,,38,0,0,,,,,,,,,0,64,0
565350,note_off,,,,,,,132,0,0,,,,,,,70,64,0,,
565372,note_on,,,,,,,22,0,0,,,,,,,79,100,0,,
565402,control_change,,,,,,,30,0,0,,,,,,,,,0,64,127
565448,control_change,,,,,,,46,0,0,,,,,,,,,0,64,0
565538,note_off,,,,,,,90,0,0,,,,,,,79,64,0,,
565550,note_on,,,,,,,12,0,0,,,,,,,74,98,0,,
565602,control_change,,,,,,,52,0,0,,,,,,,,,0,64,127
565798,note_on,,,,,,,196,0,0,,,,,,,82,98,0,,
565810,note_off,,,,,,,12,0,0,,,,,,,74,64,0,,
565832,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
566268,note_on,,,,,,,436,0,0,,,,,,,58,52,0,,
566270,note_on,,,,,,,2,0,0,,,,,,,62,39,0,,
566282,note_on,,,,,,,12,0,0,,,,,,,55,42,0,,
566370,control_change,,,,,,,88,0,0,,,,,,,,,0,64,127
566468,note_off,,,,,,,98,0,0,,,,,,,62,64,0,,
566480,note_off,,,,,,,12,0,0,,,,,,,55,64,0,,
566486,note_off,,,,,,,6,0,0,,,,,,,82,64,0,,
566492,note_off,,,,,,,6,0,0,,,,,,,58,64,0,,
566780,note_on,,,,,,,288,0,0,,,,,,,62,41,0,,
566790,note_on,,,,,,,10,0,0,,,,,,,58,44,0,,
566818,note_on,,,,,,,28,0,0,,,,,,,55,35,0,,
566846,control_change,,,,,,,28,0,0,,,,,,,,,0,64,0
567000,note_on,,,,,,,154,0,0,,,,,,,67,70,0,,
567016,control_change,,,,,,,16,0,0,,,,,,,,,0,64,127
567062,control_change,,,,,,,46,0,0,,,,,,,,,0,64,0
567204,note_on,,,,,,,142,0,0,,,,,,,74,86,0,,
567216,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
567218,note_off,,,,,,,2,0,0,,,,,,,58,64,0,,
567246,control_change,,,,,,,28,0,0,,,,,,,,,0,64,127
567290,note_off,,,,,,,44,0,0,,,,,,,62,64,0,,
567346,note_off,,,,,,,56,0,0,,,,,,,74,64,0,,
567362,note_off,,,,,,,16,0,0,,,,,,,55,64,0,,
567374,note_on,,,,,,,12,0,0,,,,,,,70,97,0,,
567528,note_off,,,,,,,154,0,0,,,,,,,70,64,0,,
567538,control_change,,,,,,,10,0,0,,,,,,,,,0,64,0
567568,note_on,,,,,,,30,0,0,,,,,,,79,97,0,,
567682,note_off,,,,,,,114,0,0,,,,,,,79,64,0,,
567706,control_change,,,,,,,24,0,0,,,,,,,,,0,64,127
567750,note_on,,,,,,,44,0,0,,,,,,,74,87,0,,
567860,control_change,,,,,,,110,0,0,,,,,,,,,0,64,0
567898,note_off,,,,,,,38,0,0,,,,,,,74,64,0,,
567926,note_on,,,,,,,28,0,0,,,,,,,82,100,0,,
568060,control_change,,,,,,,134,0,0,,,,,,,,,0,64,127
568122,control_change,,,,,,,62,0,0,,,,,,,,,0,64,0
568138,note_on,,,,,,,16,0,0,,,,,,,79,91,0,,
568156,note_off,,,,,,,18,0,0,,,,,,,82,64,0,,
568290,control_change,,,,,,,134,0,0,,,,,,,,,0,64,127
568432,note_on,,,,,,,142,0,0,,,,,,,86,74,0,,
568472,note_off,,,,,,,40,0,0,,,,,,,79,64,0,,
568475,control_change,,,,,,,3,0,0,,,,,,,,,0,64,0
568884,note_on,,,,,,,409,0,0,,,,,,,65,41,0,,
568889,control_change,,,,,,,5,0,0,,,,,,,,,0,64,127
568892,note_on,,,,,,,3,0,0,,,,,,,59,31,0,,
568900,note_on,,,,,,,8,0,0,,,,,,,55,29,0,,
569096,note_off,,,,,,,196,0,0,,,,,,,59,64,0,,
569096,note_off,,,,,,,0,0,0,,,,,,,55,64,0,,
569112,note_off,,,,,,,16,0,0,,,,,,,65,64,0,,
569328,note_off,,,,,,,216,0,0,,,,,,,86,64,0,,
569400,note_on,,,,,,,72,0,0,,,,,,,65,42,0,,
569418,note_on,,,,,,,18,0,0,,,,,,,59,29,0,,
569428,note_on,,,,,,,10,0,0,,,,,,,55,39,0,,
569602,note_on,,,,,,,174,0,0,,,,,,,86,92,0,,
569642,control_change,,,,,,,40,0,0,,,,,,,,,0,64,0
569886,note_on,,,,,,,244,0,0,,,,,,,89,93,0,,
569888,control_change,,,,,,,2,0,0,,,,,,,,,0,64,127
569900,note_off,,,,,,,12,0,0,,,,,,,86,64,0,,
569990,note_off,,,,,,,90,0,0,,,,,,,65,64,0,,
570018,note_off,,,,,,,28,0,0,,,,,,,59,64,0,,
570084,note_off,,,,,,,66,0,0,,,,,,,89,64,0,,
570160,note_on,,,,,,,76,0,0,,,,,,,83,84,0,,
570166,note_off,,,,,,,6,0,0,,,,,,,55,64,0,,
570364,control_change,,,,,,,198,0,0,,,,,,,,,0,64,0
570394,note_on,,,,,,,30,0,0,,,,,,,86,92,0,,
570399,note_off,,,,,,,5,0,0,,,,,,,83,64,0,,
570518,control_change,,,,,,,119,0,0,,,,,,,,,0,64,127
570526,note_off,,,,,,,8,0,0,,,,,,,86,64,0,,
570600,note_on,,,,,,,74,0,0,,,,,,,80,83,0,,
570796,control_change,,,,,,,196,0,0,,,,,,,,,0,64,0
570799,note_off,,,,,,,3,0,0,,,,,,,80,64,0,,
570808,note_on,,,,,,,9,0,0,,,,,,,83,80,0,,
570932,note_off,,,,,,,124,0,0,,,,,,,83,64,0,,
570948,control_change,,,,,,,16,0,0,,,,,,,,,0,64,127
571004,note_on,,,,,,,56,0,0,,,,,,,77,92,0,,
571056,control_change,,,,,,,52,0,0,,,,,,,,,0,64,0
571200,note_off,,,,,,,144,0,0,,,,,,,77,64,0,,
571210,control_change,,,,,,,10,0,0,,,,,,,,,0,64,127
571220,note_on,,,,,,,10,0,0,,,,,,,80,91,0,,
571328,note_off,,,,,,,108,0,0,,,,,,,80,64,0,,
571420,note_on,,,,,,,92,0,0,,,,,,,74,93,0,,
571588,note_off,,,,,,,168,0,0,,,,,,,74,64,0,,
571618,note_on,,,,,,,30,0,0,,,,,,,77,101,0,,
571704,note_off,,,,,,,86,0,0,,,,,,,77,64,0,,
571810,note_on,,,,,,,106,0,0,,,,,,,71,86,0,,
571870,control_change,,,,,,,60,0,0,,,,,,,,,0,64,0
571994,control_change,,,,,,,124,0,0,,,,,,,,,0,64,127
572008,note_on,,,,,,,14,0,0,,,,,,,74,101,0,,
572012,note_off,,,,,,,4,0,0,,,,,,,71,64,0,,
572102,note_off,,,,,,,90,0,0,,,,,,,74,64,0,,
572212,note_on,,,,,,,110,0,0,,,,,,,68,90,0,,
572284,control_change,,,,,,,72,0,0,,,,,,,,,0,64,0
572408,control_change,,,,,,,124,0,0,,,,,,,,,0,64,127
572418,note_on,,,,,,,10,0,0,,,,,,,71,85,0,,
572440,note_off,,,,,,,22,0,0,,,,,,,68,64,0,,
572516,control_change,,,,,,,76,0,0,,,,,,,,,0,64,0
572588,note_off,,,,,,,72,0,0,,,,,,,71,64,0,,
572626,note_on,,,,,,,38,0,0,,,,,,,65,96,0,,
572700,control_change,,,,,,,74,0,0,,,,,,,,,0,64,127
572876,note_off,,,,,,,176,0,0,,,,,,,65,64,0,,
572916,control_change,,,,,,,40,0,0,,,,,,,,,0,64,0
572916,note_on,,,,,,,0,0,0,,,,,,,68,92,0,,
573092,note_off,,,,,,,176,0,0,,,,,,,68,64,0,,
573100,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
573364,note_on,,,,,,,264,0,0,,,,,,,56,90,0,,
573374,note_on,,,,,,,10,0,0,,,,,,,48,85,0,,
573380,note_on,,,,,,,6,0,0,,,,,,,36,78,0,,
573380,note_on,,,,,,,0,0,0,,,,,,,50,67,0,,
573394,note_on,,,,,,,14,0,0,,,,,,,53,56,0,,
573468,control_change,,,,,,,74,0,0,,,,,,,,,0,64,0
573618,note_off,,,,,,,150,0,0,,,,,,,48,64,0,,
573622,control_change,,,,,,,4,0,0,,,,,,,,,0,64,127
573632,note_off,,,,,,,10,0,0,,,,,,,50,64,0,,
573634,note_off,,,,,,,2,0,0,,,,,,,36,64,0,,
573640,note_off,,,,,,,6,0,0,,,,,,,53,64,0,,
573684,note_off,,,,,,,44,0,0,,,,,,,56,64,0,,
573970,note_on,,,,,,,286,0,0,,,,,,,56,85,0,,
573980,note_on,,,,,,,10,0,0,,,,,,,50,72,0,,
573990,note_on,,,,,,,10,0,0,,,,,,,47,59,0,,
573990,note_on,,,,,,,0,0,0,,,,,,,53,67,0,,
574000,note_on,,,,,,,10,0,0,,,,,,,35,48,0,,
574084,control_change,,,,,,,84,0,0,,,,,,,,,0,64,0
575110,note_on,,,,,,,1026,0,0,,,,,,,55,79,0,,
575176,note_off,,,,,,,66,0,0,,,,,,,56,64,0,,
575370,note_off,,,,,,,194,0,0,,,,,,,47,64,0,,
575392,note_off,,,,,,,22,0,0,,,,,,,53,64,0,,
575400,note_off,,,,,,,8,0,0,,,,,,,50,64,0,,
575408,note_off,,,,,,,8,0,0,,,,,,,35,64,0,,
575420,control_change,,,,,,,12,0,0,,,,,,,,,0,64,127
575422,note_off,,,,,,,2,0,0,,,,,,,55,64,0,,
575558,control_change,,,,,,,136,0,0,,,,,,,,,0,64,0
575562,note_on,,,,,,,4,0,0,,,,,,,44,67,0,,
575568,note_on,,,,,,,6,0,0,,,,,,,60,82,0,,
575571,note_on,,,,,,,3,0,0,,,,,,,32,62,0,,
575576,note_on,,,,,,,5,0,0,,,,,,,50,82,0,,
575578,note_on,,,,,,,2,0,0,,,,,,,53,65,0,,
575758,control_change,,,,,,,180,0,0,,,,,,,,,0,64,127
575770,note_off,,,,,,,12,0,0,,,,,,,44,64,0,,
575788,note_off,,,,,,,18,0,0,,,,,,,50,64,0,,
575794,note_off,,,,,,,6,0,0,,,,,,,32,64,0,,
575798,note_off,,,,,,,4,0,0,,,,,,,53,64,0,,
575814,note_off,,,,,,,16,0,0,,,,,,,60,64,0,,
575896,control_change,,,,,,,82,0,0,,,,,,,,,0,64,0
575978,note_on,,,,,,,82,0,0,,,,,,,60,91,0,,
575984,note_on,,,,,,,6,0,0,,,,,,,50,76,0,,
575990,note_on,,,,,,,6,0,0,,,,,,,53,69,0,,
575992,note_on,,,,,,,2,0,0,,,,,,,44,67,0,,
576002,note_on,,,,,,,10,0,0,,,,,,,32,65,0,,
576126,control_change,,,,,,,124,0,0,,,,,,,,,0,64,127
576136,note_off,,,,,,,10,0,0,,,,,,,44,64,0,,
576148,note_off,,,,,,,12,0,0,,,,,,,32,64,0,,
576174,note_off,,,,,,,26,0,0,,,,,,,50,64,0,,
576192,note_off,,,,,,,18,0,0,,,,,,,60,64,0,,
576198,note_off,,,,,,,6,0,0,,,,,,,53,64,0,,
576326,control_change,,,,,,,128,0,0,,,,,,,,,0,64,0
576386,note_on,,,,,,,60,0,0,,,,,,,60,83,0,,
576392,note_on,,,,,,,6,0,0,,,,,,,53,74,0,,
576394,note_on,,,,,,,2,0,0,,,,,,,50,80,0,,
576402,note_on,,,,,,,8,0,0,,,,,,,44,69,0,,
576406,note_on,,,,,,,4,0,0,,,,,,,32,69,0,,
576572,control_change,,,,,,,166,0,0,,,,,,,,,0,64,127
576600,note_off,,,,,,,28,0,0,,,,,,,50,64,0,,
576606,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
576628,note_off,,,,,,,22,0,0,,,,,,,32,64,0,,
576630,note_off,,,,,,,2,0,0,,,,,,,53,64,0,,
576650,note_off,,,,,,,20,0,0,,,,,,,44,64,0,,
576894,note_on,,,,,,,244,0,0,,,,,,,60,90,0,,
576894,note_on,,,,,,,0,0,0,,,,,,,50,76,0,,
576897,note_on,,,,,,,3,0,0,,,,,,,53,73,0,,
576906,note_on,,,,,,,9,0,0,,,,,,,31,70,0,,
576910,control_change,,,,,,,4,0,0,,,,,,,,,0,64,0
576912,note_on,,,,,,,2,0,0,,,,,,,43,59,0,,
578088,note_on,,,,,,,1176,0,0,,,,,,,59,62,0,,
578142,note_off,,,,,,,54,0,0,,,,,,,60,64,0,,
578262,note_off,,,,,,,120,0,0,,,,,,,31,64,0,,
578292,note_off,,,,,,,30,0,0,,,,,,,50,64,0,,
578308,note_off,,,,,,,16,0,0,,,,,,,43,64,0,,
578308,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
578320,note_off,,,,,,,12,0,0,,,,,,,53,64,0,,
578350,note_off,,,,,,,30,0,0,,,,,,,59,64,0,,
578530,note_on,,,,,,,180,0,0,,,,,,,36,53,0,,
578533,note_on,,,,,,,3,0,0,,,,,,,63,81,0,,
578537,note_on,,,,,,,4,0,0,,,,,,,48,37,0,,
578540,control_change,,,,,,,3,0,0,,,,,,,,,0,64,0
578542,note_on,,,,,,,2,0,0,,,,,,,54,60,0,,
578738,control_change,,,,,,,196,0,0,,,,,,,,,0,64,127
578776,note_off,,,,,,,38,0,0,,,,,,,63,64,0,,
578782,note_off,,,,,,,6,0,0,,,,,,,36,64,0,,
578784,note_off,,,,,,,2,0,0,,,,,,,54,64,0,,
578790,note_off,,,,,,,6,0,0,,,,,,,48,64,0,,
578892,control_change,,,,,,,102,0,0,,,,,,,,,0,64,0
578952,note_on,,,,,,,60,0,0,,,,,,,54,72,0,,
578954,note_on,,,,,,,2,0,0,,,,,,,63,83,0,,
578968,note_on,,,,,,,14,0,0,,,,,,,48,70,0,,
578976,note_on,,,,,,,8,0,0,,,,,,,36,55,0,,
579122,control_change,,,,,,,146,0,0,,,,,,,,,0,64,127
579180,note_off,,,,,,,58,0,0,,,,,,,54,64,0,,
579180,note_off,,,,,,,0,0,0,,,,,,,48,64,0,,
579188,note_off,,,,,,,8,0,0,,,,,,,36,64,0,,
579206,note_off,,,,,,,18,0,0,,,,,,,63,64,0,,
579338,control_change,,,,,,,132,0,0,,,,,,,,,0,64,0
579382,note_on,,,,,,,44,0,0,,,,,,,63,88,0,,
579384,note_on,,,,,,,2,0,0,,,,,,,54,74,0,,
579398,note_on,,,,,,,14,0,0,,,,,,,36,61,0,,
579398,note_on,,,,,,,0,0,0,,,,,,,48,73,0,,
579598,control_change,,,,,,,200,0,0,,,,,,,,,0,64,127
579622,note_off,,,,,,,24,0,0,,,,,,,48,64,0,,
579632,note_off,,,,,,,10,0,0,,,,,,,36,64,0,,
579648,note_off,,,,,,,16,0,0,,,,,,,54,64,0,,
579670,note_off,,,,,,,22,0,0,,,,,,,63,64,0,,
579906,note_on,,,,,,,236,0,0,,,,,,,54,57,0,,
579908,note_on,,,,,,,2,0,0,,,,,,,63,69,0,,
579922,control_change,,,,,,,14,0,0,,,,,,,,,0,64,0
579934,note_on,,,,,,,12,0,0,,,,,,,36,52,0,,
579934,note_on,,,,,,,0,0,0,,,,,,,48,50,0,,
580552,control_change,,,,,,,618,0,0,,,,,,,,,0,64,127
580642,note_off,,,,,,,90,0,0,,,,,,,48,64,0,,
580645,note_off,,,,,,,3,0,0,,,,,,,36,64,0,,
580748,note_off,,,,,,,103,0,0,,,,,,,54,64,0,,
580898,note_on,,,,,,,150,0,0,,,,,,,55,36,0,,
580926,note_on,,,,,,,28,0,0,,,,,,,62,44,0,,
580930,note_on,,,,,,,4,0,0,,,,,,,47,31,0,,
580936,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
580946,note_on,,,,,,,10,0,0,,,,,,,35,31,0,,
580988,note_off,,,,,,,42,0,0,,,,,,,63,64,0,,
581206,note_off,,,,,,,218,0,0,,,,,,,35,64,0,,
581236,note_off,,,,,,,30,0,0,,,,,,,47,64,0,,
581240,note_off,,,,,,,4,0,0,,,,,,,55,64,0,,
581242,control_change,,,,,,,2,0,0,,,,,,,,,0,64,127
581254,note_off,,,,,,,12,0,0,,,,,,,62,64,0,,
581412,control_change,,,,,,,158,0,0,,,,,,,,,0,64,0
581420,note_on,,,,,,,8,0,0,,,,,,,67,78,0,,
581423,note_on,,,,,,,3,0,0,,,,,,,51,59,0,,
581423,note_on,,,,,,,0,0,0,,,,,,,55,56,0,,
581434,note_on,,,,,,,11,0,0,,,,,,,39,50,0,,
581440,note_on,,,,,,,6,0,0,,,,,,,60,57,0,,
581642,note_off,,,,,,,202,0,0,,,,,,,51,64,0,,
581647,note_off,,,,,,,5,0,0,,,,,,,55,64,0,,
581654,note_off,,,,,,,7,0,0,,,,,,,39,64,0,,
581654,note_off,,,,,,,0,0,0,,,,,,,60,64,0,,
581657,control_change,,,,,,,3,0,0,,,,,,,,,0,64,127
581664,note_off,,,,,,,7,0,0,,,,,,,67,64,0,,
581812,control_change,,,,,,,148,0,0,,,,,,,,,0,64,0
581850,note_on,,,,,,,38,0,0,,,,,,,67,85,0,,
581858,note_on,,,,,,,8,0,0,,,,,,,51,64,0,,
581864,note_on,,,,,,,6,0,0,,,,,,,60,65,0,,
581866,note_on,,,,,,,2,0,0,,,,,,,55,61,0,,
581880,note_on,,,,,,,14,0,0,,,,,,,39,53,0,,
582058,control_change,,,,,,,178,0,0,,,,,,,,,0,64,127
582061,note_off,,,,,,,3,0,0,,,,,,,51,64,0,,
582072,note_off,,,,,,,11,0,0,,,,,,,39,64,0,,
582074,note_off,,,,,,,2,0,0,,,,,,,55,64,0,,
582092,note_off,,,,,,,18,0,0,,,,,,,67,64,0,,
582098,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
582300,note_on,,,,,,,202,0,0,,,,,,,67,88,0,,
582303,note_on,,,,,,,3,0,0,,,,,,,55,78,0,,
582303,control_change,,,,,,,0,0,0,,,,,,,,,0,64,0
582307,note_on,,,,,,,4,0,0,,,,,,,51,61,0,,
582310,note_on,,,,,,,3,0,0,,,,,,,60,70,0,,
582318,note_on,,,,,,,8,0,0,,,,,,,39,55,0,,
582516,note_off,,,,,,,198,0,0,,,,,,,51,64,0,,
582530,note_off,,,,,,,14,0,0,,,,,,,39,64,0,,
582534,control_change,,,,,,,4,0,0,,,,,,,,,0,64,127
582544,note_off,,,,,,,10,0,0,,,,,,,55,64,0,,
582556,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
582556,note_off,,,,,,,0,0,0,,,,,,,60,64,0,,
582872,control_change,,,,,,,316,0,0,,,,,,,,,0,64,0
582886,note_on,,,,,,,14,0,0,,,,,,,67,69,0,,
582896,note_on,,,,,,,10,0,0,,,,,,,60,64,0,,
582900,note_on,,,,,,,4,0,0,,,,,,,55,48,0,,
582908,note_on,,,,,,,8,0,0,,,,,,,39,54,0,,
582908,note_on,,,,,,,0,0,0,,,,,,,51,47,0,,
583426,control_change,,,,,,,518,0,0,,,,,,,,,0,64,127
583540,note_off,,,,,,,114,0,0,,,,,,,60,64,0,,
583826,note_off,,,,,,,286,0,0,,,,,,,51,64,0,,
583828,note_off,,,,,,,2,0,0,,,,,,,39,64,0,,
584010,note_on,,,,,,,182,0,0,,,,,,,65,52,0,,
584042,note_on,,,,,,,32,0,0,,,,,,,59,34,0,,
584050,note_on,,,,,,,8,0,0,,,,,,,50,34,0,,
584062,note_on,,,,,,,12,0,0,,,,,,,38,32,0,,
584070,control_change,,,,,,,8,0,0,,,,,,,,,0,64,0
584114,note_off,,,,,,,44,0,0,,,,,,,67,64,0,,
584268,note_off,,,,,,,154,0,0,,,,,,,55,64,0,,
584298,note_off,,,,,,,30,0,0,,,,,,,59,64,0,,
584298,note_off,,,,,,,0,0,0,,,,,,,50,64,0,,
584316,control_change,,,,,,,18,0,0,,,,,,,,,0,64,127
584318,note_off,,,,,,,2,0,0,,,,,,,38,64,0,,
584336,note_off,,,,,,,18,0,0,,,,,,,65,64,0,,
584546,note_on,,,,,,,210,0,0,,,,,,,63,47,0,,
584551,note_on,,,,,,,5,0,0,,,,,,,68,68,0,,
584562,control_change,,,,,,,11,0,0,,,,,,,,,0,64,0
584566,note_on,,,,,,,4,0,0,,,,,,,65,49,0,,
584580,note_on,,,,,,,14,0,0,,,,,,,36,41,0,,
584582,note_on,,,,,,,2,0,0,,,,,,,48,34,0,,
584762,control_change,,,,,,,180,0,0,,,,,,,,,0,64,127
584782,note_off,,,,,,,20,0,0,,,,,,,48,64,0,,
584785,note_off,,,,,,,3,0,0,,,,,,,63,64,0,,
584788,note_off,,,,,,,3,0,0,,,,,,,65,64,0,,
584794,note_off,,,,,,,6,0,0,,,,,,,36,64,0,,
584804,note_off,,,,,,,10,0,0,,,,,,,68,64,0,,
